"NAME:","run_5_1"
"EXPERIMENT TIME:","Thu Jun 01 21:51:35 GMT+03:00 2023"
"ACTIVITY TYPE:","Running"
"COUNTS OF ACTUAL STEPS:","133"
"  "," "
"Time [sec]","ACC X","ACC Y","ACC Z"
"25.039994880000002","-5.92","-0.12","-7.02"
"25.12388096","-20.01","5.92","-9.65"
"25.216155648","-18.40","1.26","-8.75"
"25.316818944","-3.30","-0.39","-0.94"
"25.375539200000002","-2.98","1.65","1.65"
"25.451036672","-4.39","3.96","-7.61"
"25.54331136","-15.53","-5.10","-8.67"
"25.643974656","-19.46","3.41","-10.67"
"25.727860736","-12.28","0.16","-5.92"
"25.803358208000002","3.69","0.98","0.78"
"25.853689856000003","-2.31","-0.16","-3.69"
"25.92079872","-4.55","-5.41","-6.35"
"26.004684800000003","-20.01","4.08","-10.16"
"26.096959488000003","-19.42","3.65","-10.36"
"26.189234176000003","-2.82","2.00","-0.43"
"26.289897472000003","-4.16","0.86","0.86"
"26.357006336","-0.90","0.20","-2.75"
"26.432503808","-13.18","-1.92","-12.40"
"26.524778496000003","-19.10","-2.20","-8.32"
"26.608664576000002","-16.12","3.10","-5.92"
"26.684162048","-1.02","-1.18","-1.84"
"26.742882304000002","-1.02","1.26","-2.39"
"26.843545600000002","-3.14","-1.18","-4.51"
"26.935820288000002","-20.01","6.94","-8.79"
"26.994540544000003","-20.01","5.41","-9.41"
"27.078426624000002","-5.88","0.43","-2.43"
"27.170701312000002","-6.04","0.35","0.94"
"27.254587392","-1.65","1.22","-2.20"
"27.34686208","-11.18","-5.14","-4.31"
"27.422359552000003","-20.01","7.92","-7.69"
"27.489468416","-16.91","1.02","-7.22"
"27.581743104","1.57","1.88","-2.67"
"27.6824064","-1.57","-2.75","-2.79"
"28.160557056000002","-2.16","-1.57","-2.86"
"28.227665920000003","-16.75","10.83","-9.49"
"28.244443136","-20.01","0.78","-11.02"
"28.269608960000003","-6.35","0.98","-2.59-1.65"
"28.319940608000003","-8.39","3.49","-12.47"
"28.336717824","-19.18","3.53","-12.75"
"28.378660864","-20.01","1.65","-7.73"
"28.445769728000002","-2.90","0.39","-0.94"
"28.529655808","-1.22","0.82","1.61"
