NAME:,run_4_1.csv,,
43.037,-2.94,-4.98,-5.69
43.058,-0.24,0.82,-1.73
43.112,-3.02,1.41,3.57
43.162,-1.8,-16.91,-3.77
43.215,-1.8,-14.28,1.26
43.246,3.69,-17.65,1.73
43.322,0.71,-17.97,0.75
43.349,3.3,-11.1,3.45
43.396,4.55,-6.47,-2.12
43.46,-1.65,-2.98,5.14
43.523,1.33,0.16,-0.2
43.592,-2.79,-7.41,0.71
43.617,0.75,-20.01,8.9
43.696,4.75,-16.12,1.33
43.719,-0.94,-15.77,-4.75
43.769,-2.47,-7.26,-0.82
43.821,-3.14,-7.22,-6.79
43.87,-1.84,1.06,-3.22
43.92,-6.28,-3.53,12.75
43.964,-3.22,-8.59,0.67
44.014,-1.1,-15.26,5.65
44.074,0.31,-16.28,3.61
44.135,4,-12.36,1.77
44.187,4.98,-13.26,4.24
44.235,3.14,-5.49,-2.24
44.305,-5.41,-2.59,2.67
44.329,1.69,0.86,4.98
44.379,0,-11.18,4.55
44.43,-0.47,-19.14,7.96
44.481,2.82,-16.51,1.41
44.53,-1.84,-12.55,-3.77
44.585,-2.08,-11.89,0.39
44.637,-1.61,-3.96,-3.14
44.69,-2.63,-0.31,-0.16
44.745,-7.77,-4,7.81
44.779,1.84,-6.51,6.55
44.832,-0.27,-12.16,2.82
44.936,1.57,-18.99,3.92
44.944,3.65,-12.79,2.39
44.983,2.35,-12.12,5.02
45.041,5.88,-7.61,-2
45.097,-2.39,-3.14,6.43
45.15,-3.45,1.41,5.22
45.206,-0.67,-8.79,9.26
45.266,3.14,-20.01,6.86
45.296,2.55,-16.44,-4.39
45.351,-0.98,-10.59,-0.98
45.399,-1.45,-11.26,-1.92
45.456,-0.59,-1.26,-1.73
45.509,1.61,0,1.53
45.647,-0.47,-13.93,-1.96
45.71,1.29,-18.44,2.63
45.756,6.2,-7.77,2.98
45.811,2.98,-8.36,-1.53
45.858,-0.08,-1.69,4.82
45.908,2,1.8,-0.39
45.97,-2.47,-9.69,-1.06
46.019,-0.35,-20.01,6.9
46.07,-0.59,-19.06,2
46.106,-1.02,-13.26,-2.82
46.171,-5.61,-9.34,-6.51
46.22,-2.31,-2.43,-4.43
46.276,1.1,-2.79,1.33
46.328,-4.55,-8.39,3.57
46.362,-2.16,-9.3,3.37
46.414,1.49,-15.81,2.08
46.468,0.24,-16.4,1.37
46.518,5.41,-15.02,4.31
46.568,4.94,-9.18,-1.41
46.629,0,-3.92,1.96
46.682,-0.47,-1.65,5.33
46.743,-1.26,-4.55,0.75
46.843,-1.18,-12.98,9.53
46.847,4.71,-16.24,2.82
46.867,-0.59,-13.14,-5.33
46.944,-4.47,-8.71,-2.51
47.228,-1.88,-4.12,-5.65
47.237,1.29,-0.04,1.41
47.296,2.9,-18.04,1.06
47.35,6.2,-10,4
47.401,2.24,-8.08,0.04
47.435,-1.26,-1.57,3.61
47.506,-1.45,1.73,6.39
47.552,-0.24,-14.16,2.39
47.604,2.86,-19.89,3.69
47.636,4.2,-17.1,2.16
47.707,-0.55,-13.26,-2.86
47.738,-3.02,-6.83,-2.86
47.791,-3.53,-3.96,-5.18
47.841,1.18,0.04,-1.77
47.907,-16.32,-10.67,10.79
47.957,-1.61,-6.71,2.55
48.007,2.31,-15.61,-1.45
48.082,1.8,-8.08,-4.51
48.121,3.45,-15.18,4.04
48.152,3.49,-9.14,-1.14
48.204,3.92,-2.86,-1.26
48.253,-2.59,-3.45,0.82
48.305,1.69,-4.43,4.75
48.367,-0.43,-13.1,7.92
48.42,4.39,-19.34,8.36
48.467,0.9,-15.53,1.49
48.5,-2.12,-8.94,-2.12
48.554,-2.04,-8.75,-4.82
48.607,1.37,-0.59,-5.65
48.66,1.88,1.14,-1.26
48.708,-2.55,-11.53,4.67
48.802,-4.86,-8.55,6.16
48.833,0.75,-14.12,5.49
48.881,0.86,-15.97,0.67
48.935,2.9,-15.77,5.57
48.969,3.1,-9.77,4.24
49.024,5.57,-5.77,-5.02
49.076,-2.67,-3.77,4.71
49.135,-0.08,1.18,-0.94
49.184,2,-11.26,3.02
49.214,0.94,-20.01,6.86
49.279,3.3,-18.55,2.79
49.419,-0.78,-2.55,-5.3
49.496,-1.69,2.16,-2.51
49.549,-2,-2.55,5.33
49.585,2.51,-12.36,-11.45
49.64,1.61,-15.22,-0.63
49.691,2.39,-17.06,-3.96
49.749,3.14,-18.2,3.8
49.777,0.9,-10.83,5.06
49.829,4.28,-7.92,-4.63
49.885,0.9,-1.65,6.47
49.939,0.31,0.2,1.57
49.99,-4.16,-1.57,1.96
50.041,-2.31,-17.02,9.65
50.084,2.59,-20.01,-0.9
50.136,-1.73,-16.83,-6.9
50.184,-3.37,-8.71,-0.67
50.241,-1.33,-7.85,-5.69
50.293,-2.35,0.39,-0.35
50.346,-11.45,-3.61,12.59
50.404,4.35,-5.02,8.47
50.456,-1.02,-14.12,1.8
50.52,-4.55,-9.34,-3.61
50.572,2.08,-19.65,7.88
50.594,1.37,-10.36,7.88
50.765,0.47,2.04,0.35
50.824,-2.04,-10.9,-0.12
50.867,2.31,-19.73,9.22
50.919,0.43,-20.01,1.65
50.953,-0.67,-11.85,-2.24
51.023,-1.41,-7.26,-4.04
51.049,-1.22,-1.77,-5.49
51.125,-1.41,1.53,-0.75
51.171,-8.43,-4.86,8.32
51.225,-0.04,-7.65,5.81
51.271,3.57,-17.06,3.84
51.424,3.53,-8.36,1.84
51.477,1.06,-2.43,-1.14
51.509,-1.37,-3.88,7.45
51.584,-0.78,4.35,11.69
51.638,0.59,-16.99,9.26
51.685,3.3,-20.01,5.73
51.715,2.24,-16.59,-0.75
51.771,-2.2,-10.51,-2.47
51.824,-0.35,-8.83,-3.26
51.871,-2.08,0.75,-2.75
52.031,-2.51,-6.71,1.02
52.083,3.73,-18.2,1.41
52.137,-0.04,-20.01,2.43
52.189,2.24,-14.59,4.75
52.24,5.26,-8.71,-2.59
52.504,1.29,-2.79,-0.31
52.515,-0.27,-1.84,3.3
52.523,-3.41,-1.14,2.79
52.544,1.22,-15.69,2.24
52.652,-0.82,-10.75,-1.92
52.658,-1.45,-6.39,-5.02
52.683,-0.86,0.55,-5.3
52.745,-0.63,-2.2,3.69
52.804,-4.31,-12.83,-4.82
52.857,-1.57,-10.16,4.31
52.907,-0.43,-14.95,1.18
52.956,1.33,-15.42,2.12
53.012,3.69,-14.28,3.45
53.062,4.47,-9.96,2.24
53.088,2.43,-2.31,-0.04
53.147,-3.37,-3.26,3.45
53.196,4.67,3.37,8.51
53.356,-1.69,-20.01,-0.75
53.403,-2.86,-11.38,-1.49
53.462,-0.16,-8.24,-5.61
53.517,-0.78,0.63,-4.04
53.567,-2.75,0.71,2.51
53.602,-1.1,-4.04,4.35
53.657,-0.55,-8.9,5.61
53.71,1.14,-15.38,-0.24
53.765,-0.59,-19.69,2.94
53.826,3.84,-12.91,6.28
53.858,7.1,-6.08,-4.39
53.912,-2.31,-4,3.26
53.969,0.31,1.14,4.16
54.035,-4.94,-5.77,1.57
54.065,1.65,-20.01,8.94
54.122,5.41,-19.53,0.24
54.174,-1.8,-12.55,-5.53
54.23,-2.43,-9.73,1.53
54.264,-2.08,-4.75,-5.14
54.313,-1.14,0.16,-0.63
54.37,-2.2,-1.69,1.49
54.422,2.24,-14.91,-3.14
54.502,3.96,-17.26,2.71
54.528,0.55,-20.01,2.31
54.579,2.63,-15.22,4.82
54.631,4.82,-9.34,1.49
54.693,2.31,-2.47,-1.49
54.743,-4.35,-3.92,4.12
54.796,3.96,2.86,2.82
54.827,-3.41,-12.51,-1.61
54.879,2.35,-18.55,8.36
54.929,2.55,-16.95,-5.22
54.983,-2.24,-11.89,-3.14
55.031,-4,-7.77,-6.79
55.111,-0.51,0.63,-3.18
55.144,-1.37,-0.94,0.63
55.194,-5.69,-0.82,6.43
55.246,5.06,-8.28,6.32
55.296,5.77,-15.61,0.86
55.349,3.53,-18.55,-2.12
55.405,3.18,-14.63,5.45
55.435,2.51,-11.02,0.78
55.5,1.77,-3.49,1.41
55.551,1.45,-2.16,3.61
55.61,-4.63,1.1,4.31
55.661,2.47,-16.24,9.61
55.713,4.12,-20.01,5.57
55.864,-1.57,-6.35,-7.02
55.918,-2.35,1.33,-0.08
55.972,-0.16,-0.55,-0.82
56,-3.73,-6.9,2.04
56.054,-1.61,-8.79,3.26
56.107,3.37,-17.42,-0.78
56.153,6.86,-20.01,6.16
56.211,-0.12,-14,6.75
56.269,3.57,-6.04,-3.37
56.32,0.67,-0.63,3.37
56.395,-2.12,-0.04,0.08
56.452,0.16,-8.08,4.55
56.462,-2.12,-18.75,6.79
56.527,5.96,-20.01,5.06
56.577,-0.16,-15.61,-6.24
56.633,-2.12,-7.96,-3.06
56.66,-0.82,-0.82,-5.14
56.72,0.98,-0.67,2.63
56.777,-11.1,-4.28,4.2
56.832,4.75,-8.36,1.29
56.883,0.71,-14.2,2.59
56.935,-0.12,-15.42,-0.67
56.969,2.75,-14.28,7.18
57.032,3.65,-9.81,1.41
57.147,1.73,-3.41,-0.31
57.16,-0.9,-3.14,3.49
57.194,1.49,2.35,5.73
57.231,2.67,-12.75,6.86
57.28,1.73,-20.01,5.41
57.331,2.39,-16.08,0.39
57.388,-2.24,-11.61,-2.2
57.446,-0.71,-5.96,-9.69
57.496,-1.53,2.94,-0.04
57.789,-4.94,-0.04,3.73
57.854,2.67,-6.79,-0.59
57.901,-0.98,-1.77,7.57
57.951,1.57,1.26,-0.82
58.003,0.31,-11.85,-2.16
58.059,-0.43,-20.01,10.36
58.089,2.28,-17.65,-3.3
58.146,-3.06,-10.94,-1.41
58.199,-0.35,-5.18,-4.75
58.25,-0.35,-0.2,-3.77
58.424,0.24,-8,1.88
58.455,2.79,-5.26,-5.3
58.509,1.45,-20.01,1.37
58.57,2.9,-10.94,3.73
58.599,6.28,-8.39,-2.59
58.675,-0.31,-0.67,3.61
58.728,-1.14,-1.06,4.08
58.762,-5.18,-3.61,3.22
58.809,-3.37,-14.87,5.65
58.864,9.22,-20.01,4.79
58.91,-1.18,-13.73,-4.82
59.008,-3.22,-13.85,1.18
59.016,-0.94,-3.69,-8.59
59.083,-2.04,0.43,3.06
59.12,-5.96,-6.43,4
59.17,-1.29,-15.53,-4.67
59.22,3.96,-18.16,1.1
59.272,2.94,-16.99,-3.33
59.33,1.02,-16.12,6.08
59.372,2.71,-9.73,5.26
59.421,4.79,-7.14,-1.92
59.477,-0.98,-2.31,5.57
59.527,0.71,-0.43,1.26
59.58,-0.9,-15.22,-1.22
59.623,-0.04,-19.97,6.32
59.673,1.96,-19.77,2.43
59.743,-2.04,-10.4,-3.61
59.772,-1.92,-11.45,-4.35
59.826,-0.94,2.59,-2.86
59.88,-0.86,-1.41,1.57
59.931,-3.69,0.35,-1.02
59.984,5.96,-14.59,-4.55
60.037,7.53,-16.75,1.65
60.087,-0.39,-19.85,2.31
60.143,3.84,-12.4,4.86
60.195,2.67,-8.36,-1.1
60.25,-0.71,-1.14,1.96
60.338,0.67,-0.78,3.45
60.346,2.24,2.67,9.85
60.402,-0.59,-20.01,8.63
60.452,5.45,-20.01,6.28
60.504,0.59,-17.18,-0.31
60.558,-3.06,-8.98,-1.96
60.612,0.12,-9.65,-3.33
60.642,-1.69,1.69,-1.77
60.695,-1.53,-2.47,1.22
60.752,-3.8,-16.32,2.9
60.803,-6.55,-12.2,-1.37
60.886,2.31,-13.18,0
60.938,2.63,-19.89,1.22
60.946,3.37,-14.55,4.12
61.002,4.63,-8.98,-3.57
61.065,0.04,-1.26,3.37
61.108,0.27,0.55,3.33
61.162,-3.22,-7.73,0.12
61.217,-0.9,-15.42,7.3
61.269,4.63,-20.01,5.57
61.325,-2.2,-12.04,-5.06
61.356,-2.43,-11.1,-1.18
61.403,1.02,0.2,-5.77
61.458,-1.45,-0.12,-2.39
61.577,2.55,3.3,7.45
61.587,-2.63,-20.01,3.37
61.63,3.49,-17.93,8.12
61.661,-2.59,-14.16,2.08
61.713,2.12,-16.16,3.92
61.787,4.79,-11.02,2.71
61.838,3.1,-3.33,-1.33
61.866,-0.71,-2.04,2.43
61.924,-1.14,-5.22,1.18
61.975,3.92,-5.88,9.69
62.026,1.61,-19.93,12.75
62.086,1.65,-15.3,6.79
62.203,1.84,-14.4,8.59
62.215,-0.94,-7.88,2.86
62.239,-1.73,-2.71,0.27
62.283,-0.16,-3.61,-2.94
62.335,-0.2,-4.82,-1.61
62.395,0.39,-8.43,-2.82
62.445,-3.61,-15.3,-4.67
62.497,0.35,-8.71,1.1
62.527,-6.9,-18.87,4.51
62.582,0.94,-6.79,-1.57
62.636,1.06,-4.12,0.71
62.687,2,-13.45,6.43
62.739,0.2,-7.73,3.18
62.789,0.24,-8.51,3.41
62.861,-0.16,-9.14,2.59
63.068,1.02,-9.45,2.59
63.077,0.08,-8.04,2.94
63.092,0.12,-9.1,3.26
63.139,-0.9,-9.3,2.67
63.196,-0.86,-9.57,2.51
63.245,-0.43,-9.26,2.75
63.305,-0.63,-9.53,2.51
