NAME:,walk_3_2.csv,,
42.853,-1.45,-10.04,-0.55
42.928,-1.73,-9.96,-1.18
42.967,-2.94,-10.9,-0.27
42.994,-0.71,-12.12,0.9
43.049,6.63,-13.81,2.39
43.103,5.49,-10.47,3.02
43.154,6.12,-11.89,-0.12
43.208,2.12,-12.63,-0.78
43.3,0.12,-9.3,-2.08
43.33,1.29,-5.65,-3.02
43.352,1.29,-5.02,-3.45
43.406,0.75,-3.96,-3.22
43.459,0.94,-7.77,-4.12
43.509,2.82,-14.16,-5.65
43.574,2.79,-8.51,-7.53
43.624,4.2,-16.28,-0.04
43.672,3.61,-13.3,1.96
43.729,2.98,-5.96,0.82
43.758,0.63,-8.67,-0.71
43.812,1.84,-11.18,0.55
43.864,1.22,-7.81,0.78
44.038,-2.31,-10.28,-1.14
44.081,-1.49,-9.53,-1.14
44.131,-3.1,-9.89,0.27
44.166,3.14,-13.57,0.08
44.22,5.22,-13.96,2.55
44.272,5.3,-9.49,0.71
44.345,4.82,-12.75,-0.16
44.376,1.22,-10.79,-1.22
44.443,1.29,-7.37,-1.88
44.472,1.02,-5.88,-3.37
44.526,0.39,-5.06,-3.37
44.589,0.55,-4.43,-3.49
44.649,1.92,-9.3,-3.3
44.678,6.24,-16.32,-3.69
44.962,6.63,-16.24,-2.86
44.969,3.8,-8.28,-0.2
44.985,1.18,-13.34,2
44.992,1.26,-9.96,1.96
45.044,0.2,-8.55,-0.51
45.102,0.39,-9.22,0.47
45.159,-2.08,-9.49,-1.49
45.186,-2.08,-9.85,-0.86
45.25,-2.08,-10.59,-0.04
45.287,3.57,-14.71,0.31
45.353,4.59,-12.12,1.96
45.4,4.94,-12.2,0.78
45.45,2.51,-12.4,-0.51
45.493,0.9,-10.36,-1.45
45.56,1.06,-6.63,-1.77
45.614,0.55,-5.57,-3.8
45.665,0.24,-4.82,-3.18
45.719,0.67,-5.37,-3.06
45.748,2.67,-12.12,-5.33
45.8,3.8,-10.51,-4.63
45.981,2.08,-10.98,1.26
46.008,1.61,-7.49,0.2
46.063,1.61,-10.2,-1.37
46.112,1.18,-10.51,1.96
46.17,0.43,-9.38,0.31
46.22,0.75,-7.61,-0.24
46.279,-1.41,-7.69,-0.51
46.329,-2.2,-11.38,-0.47
46.358,-0.75,-11.1,-0.08
46.411,-1.88,-11.02,-0.31
46.542,3.02,-14.51,1.77
46.553,5.88,-10.51,1.57
46.573,5.45,-11.77,0.86
46.626,1.96,-12.75,-0.47
46.684,1.02,-10.51,-2.16
46.74,0.78,-6.43,-1.88
46.768,0.71,-5.73,-3.02
46.823,0.47,-4.71,-2.63
46.873,1.33,-4.98,-4.24
46.924,1.41,-13.61,-3.45
46.982,3.49,-11.77,-4.75
47.034,5.33,-6.94,-4.79
47.08,5.88,-12.55,0.94
47.157,2.47,-11.3,2.98
47.184,1.26,-7.37,0
47.233,2.43,-9.26,-0.08
47.284,2.12,-10.36,2.67
47.343,0.27,-9.1,0.43
47.399,0.04,-9.06,0
47.428,-1.88,-9.1,-1.8
47.491,-2.2,-9.96,-1.84
47.547,-3.26,-10.16,-0.16
47.604,0.51,-12.94,1.45
47.632,4.82,-13.45,3.33
47.686,7.3,-8.2,0.55
47.741,5.92,-14.24,1.8
47.83,0.24,-11.81,-1.14
47.856,2.16,-8.79,-2.71
47.886,1.49,-6.47,-2.71
47.963,0.47,-5.1,-2.9
47.99,0.39,-4.82,-3.37
48.048,1.06,-6.32,-3.69
48.103,2.2,-16.59,-4.16
48.154,3.69,-8.9,-7.85
48.214,4.79,-13.93,-1.8
48.263,3.57,-11.49,1.33
48.315,2.82,-7.69,0.71
48.366,0.12,-9.41,-0.39
48.444,1.49,-9.69,-0.2
48.453,1.33,-8.32,1.06
48.506,0.39,-9.34,0.31
48.556,1.14,-9.96,0.51
48.621,-2.12,-9.26,-1.22
48.653,-1.65,-9.69,-0.51
48.733,-3.33,-10.36,-0.08
48.762,2.16,-14.91,0.98
48.825,6.75,-11.45,1.61
48.876,5.65,-11.53,1.18
48.925,2.63,-12.67,-0.16
48.983,1.26,-10,-0.86
49.034,2.12,-7.45,-2
49.136,0.9,-5.69,-3.69
49.145,0,-4.24,-2.98
49.178,-0.2,-4.16,-3.73
49.215,1.69,-12.32,-2.63
49.273,4.43,-15.14,-5.22
49.327,5.96,-14.87,-1.37
49.383,5.61,-7.41,0.63
49.435,1.69,-15.22,3.02
49.487,0.9,-6.71,-0.35
49.533,2.35,-8.32,-1.33
49.591,0.78,-11.3,2.39
49.642,0.24,-8.9,-0.12
49.757,1.1,-8.59,0.78
49.768,-1.41,-9.41,-0.55
49.791,-1.88,-9.85,-1.1
49.836,-3.26,-10.43,-0.2
49.9,0.78,-13.34,0.98
49.95,5.41,-14.55,3.1
50.25,5.14,-9.92,1.26
50.285,0.59,-4.71,-4.31
50.38,0.86,-7.1,-4.04
50.389,4,-17.5,-2.82
50.448,2.79,-7.53,-9.65
50.502,5.81,-18.01,-3.06
50.554,2.82,-8.39,0.59
50.615,1.02,-7.73,-0.98
50.668,1.61,-11.22,0.39
50.718,2.63,-10.08,0.31
50.75,0,-8.39,0.04
50.799,0,-8.9,0.16
50.847,-0.24,-9.3,0.27
50.894,-1.49,-9.3,-1.41
50.948,-0.86,-9.41,-0.31
51.049,-3.37,-9.26,-1.02
51.053,-1.29,-12.91,1.06
51.1,4.82,-12.16,3.61
51.152,8.59,-11.69,-0.55
51.203,3.96,-15.89,-0.24
51.257,-0.16,-10.98,-2.63
51.315,1.96,-8.2,-0.98
51.371,1.84,-5.57,-3.26
51.424,-0.35,-3.3,-2.75
51.475,-0.51,-3.37,-2.79
51.531,1.84,-12.24,-3.37
51.582,4.12,-12.12,-4.71
51.634,1.22,-3.92,-9.14
51.711,3.77,-20.01,0.86
51.718,4.16,-13.93,4
51.784,1.96,-8.04,0.12
51.815,3.26,-8.94,-0.98
51.89,2.12,-11.92,2.16
51.938,0.47,-10.08,0.86
51.992,-0.16,-8.55,-0.12
52.04,-0.94,-8,-0.51
52.094,-2.9,-8.67,-1.65
52.127,-1.02,-9.92,-0.31
52.187,-2.79,-10.08,-0.59
52.272,3.57,-15.69,0
52.281,5.92,-13.73,4.08
52.344,6.08,-12.63,1.26
52.395,3.49,-12.43,0.04
52.443,1.53,-9.53,-0.9
52.495,1.37,-7.1,-2.43
52.554,0.24,-5.81,-2.9
52.59,0.78,-4.82,-2.28
52.644,0.75,-3.84,-2.98
52.696,3.3,-9.49,-1.8
52.748,5.57,-13.49,-3.77
52.801,2.79,-6.16,-9.89
52.848,2.35,-18.95,2.39
52.978,2.79,-8.9,0.94
52.993,2.08,-9.38,0.67
53.005,3.73,-8.04,-0.94
53.046,2.24,-9.89,1.77
53.097,0.86,-10.51,1.26
53.17,0.04,-9.1,-0.04
53.201,-1.53,-9.45,-0.55
53.254,-2.16,-8.9,-1.69
53.309,-1.18,-9.49,-0.51
53.37,-2.2,-9.18,-0.94
53.399,1.73,-14.2,0.12
53.452,5.37,-12.04,4.55
53.51,5.96,-10.59,0.31
53.559,5.69,-13.02,0.2
53.627,0.51,-11.3,-1.06
53.655,1.02,-8.08,-2.28
53.713,1.69,-7.14,-3.26
53.763,0.71,-5.02,-2.71
53.804,0.43,-4.51,-3.45
53.873,1.29,-9.61,-3.8
53.923,3.1,-12.55,-4.12
53.962,1.69,-8.83,-7.85
54.03,1.14,-7.18,-6.24
54.083,6.83,-20.01,2.24
54.118,3.18,-7.65,1.45
54.167,0.86,-6.08,-0.08
54.319,0,-9.65,0.27
54.372,1.57,-8.2,-0.67
54.422,-0.39,-9.41,-0.86
54.468,-1.06,-9.77,-1.06
54.525,-1.22,-9.92,-0.47
54.584,-2.86,-10,0.78
54.641,4.55,-13.42,-0.08
54.69,4.28,-13.38,3.84
54.738,4.59,-8.87,-0.24
54.795,5.06,-13.49,0.12
54.882,0.98,-10.63,-1.8
54.891,1.8,-8.39,-1.77
54.939,1.14,-7.18,-3.53
54.99,0.35,-5.02,-3.1
55.04,-0.35,-4.51,-4.28
55.092,-0.16,-8.12,-4.9
55.15,2.94,-16.71,-3.88
55.182,4.63,-8.71,-8.98
55.253,2.04,-10.47,-0.63
55.529,2.08,-11.81,0.35
55.596,0.31,-8.83,-0.39
55.651,-1.02,-10.16,-0.39
55.701,-0.63,-9.85,-0.47
55.743,-2.47,-10.24,-0.27
55.794,0.82,-12.51,0.55
55.847,4.71,-14.2,2.35
55.903,3.92,-8.98,2.71
55.959,4.39,-11.61,0.16
56.007,3.57,-13.73,-0.2
56.068,-0.67,-10.4,-3.26
56.177,0.9,-7.3,-3.14
56.185,0.31,-7.02,-4.04
56.207,0.04,-4.08,-3.65
56.274,0.67,-4.94,-2.9
56.327,1.45,-14.83,-3.96
56.36,2.94,-11.77,-5.02
56.421,2.39,-6.98,-8.67
56.474,3.1,-17.93,2.28
56.529,4.2,-7.14,1.53
56.556,0.9,-9.45,0.75
56.631,2.12,-9.3,-1.1
56.659,2.2,-10.75,1.14
56.716,-0.12,-8.94,-0.39
56.81,0.63,-9.26,0.12
56.818,-1.41,-9.14,-0.31
56.89,-1.33,-9.1,-0.08
56.936,-0.63,-10.2,-1.41
57.009,-3.33,-10.83,1.45
57.02,4.94,-14.55,2.2
57.084,5.02,-12.24,3.8
57.136,3.61,-9.73,0.59
57.171,3.92,-12,-1.1
57.246,0.55,-10.36,-1.77
57.273,0.75,-6.28,-3.1
57.323,0.98,-7.45,-4.43
57.423,-0.16,-5.26,-4.04
57.432,-0.67,-5.33,-4.67
57.499,1.8,-11.85,-4.16
57.552,5.3,-10.4,-4.98
57.582,3.8,-15.65,-1.69
57.638,2.98,-10.87,-0.71
57.689,2.59,-8.24,0
57.731,-0.39,-10.12,-0.2
57.783,1.88,-8.04,-0.9
57.843,2.31,-9.34,1.14
57.898,0.35,-9.3,0.04
57.955,1.26,-9.77,0.71
58.061,-1.84,-9.49,-0.55
58.072,-0.82,-9.41,-0.82
58.097,-2.9,-9.73,-0.24
58.162,1.92,-13.57,0.86
58.192,5.02,-13.38,1.02
58.244,4.94,-10.47,2.86
58.314,3.77,-11.14,0.55
58.366,2.9,-11.65,-0.12
58.414,0.71,-9.02,-1.57
58.469,1.88,-6.04,-3.18
58.5,0.47,-6.51,-3.57
58.557,-0.12,-5.41,-4.2
58.609,1.22,-5.26,-4.98
58.661,0.35,-13.3,-3.61
58.732,3.18,-11.34,-6.47
58.759,5.41,-15.77,-6.2
58.807,1.49,-9.57,1.49
58.863,1.18,-5.92,-0.63
58.911,0.43,-12.08,-0.59
58.97,3.33,-9.53,0
59.028,1.57,-9.26,0.51
59.062,0.71,-8.16,-0.27
59.116,-0.16,-9.06,0.27
59.173,-1.45,-8.83,-0.63
59.224,0.08,-9.89,-0.9
59.329,-2.86,-10.47,-0.16
59.341,-0.08,-11.92,0.9
59.382,4.79,-14.4,3.61
59.431,5.69,-9.92,2.82
59.491,4.16,-12.04,0.98
59.522,1.45,-12.28,-1.65
59.591,0.63,-8.32,-1.57
59.645,0.82,-6.04,-2.51
59.667,1.06,-6.79,-3.18
59.749,0.82,-5.69,-4.12
59.785,0.59,-6.55,-3.57
59.825,1.02,-12.91,-3.65
59.883,2.43,-10.63,-5.37
59.94,4.86,-11.96,-5.81
60.038,2.43,-14.67,0.47
60.049,2.39,-9.49,1.77
60.09,1.53,-9.26,-0.12
60.142,2.59,-9.49,-0.24
60.189,1.73,-9.77,1.41
60.247,0.27,-10.08,-0.35
60.298,0.86,-8.63,0.12
60.359,-1.57,-8.2,-1.14
60.388,-1.22,-10.12,-0.94
60.443,-1.8,-9.96,-0.04
60.508,-1.65,-9.96,-1.53
60.537,1.73,-12.98,0.71
60.808,5.41,-14.51,3.41
60.846,-0.12,-6.86,-3.02
60.897,0.47,-5.96,-2.9
60.952,1.18,-5.84,-2.75
61.005,1.14,-9.02,-2.04
61.053,2.86,-10.87,-2.82
61.105,0.31,-11.85,-5.53
61.163,1.96,-9.89,-5.02
61.307,1.26,-7.22,-0.27
61.354,1.53,-12.16,0.2
61.405,2.24,-9.49,0.16
61.461,1.18,-8.98,-0.27
61.516,2.28,-10.2,-0.63
61.564,0.27,-10.59,-1.26
61.62,1.06,-10.28,-0.51
61.659,1.06,-10.28,-0.82
61.711,1.41,-9.85,-0.63
61.774,1.77,-9.73,0
61.83,2.08,-9.53,-0.12
61.916,2.51,-9.77,-0.27
61.925,2.51,-9.81,-0.27
61.969,2.24,-9.81,-0.51
62.02,2.31,-9.85,-0.27
62.067,2.75,-9.73,-0.71
62.128,2.47,-9.61,-0.55
62.18,2.2,-9.61,-0.67
62.22,2.31,-9.53,-0.78
62.275,2.63,-9.73,-0.75
62.325,2.55,-9.73,-0.75
62.38,2.43,-9.73,-0.86
62.428,2.2,-9.57,-0.86
62.544,2.35,-9.73,-0.63
62.549,2.28,-9.77,-0.75
62.578,2.2,-9.69,-0.9
62.643,2.31,-9.61,-0.75
62.702,2.39,-9.77,-0.55
62.746,2.24,-9.81,-0.63
62.804,2.31,-9.73,-0.67
62.836,2.28,-9.69,-0.59
62.89,2.31,-9.81,-0.63
62.938,2.12,-9.73,-0.67
62.985,2.16,-9.77,-0.67
63.037,1.96,-9.81,-0.67
63.1,1.96,-9.81,-0.59
63.14,1.96,-9.89,-0.43
63.188,2.08,-9.85,-0.47
63.246,2.2,-9.81,-0.47
63.302,2.16,-9.96,-0.35
63.354,2.28,-9.85,-0.27
63.405,2.16,-9.81,-0.31
63.458,2.04,-9.81,-0.51
63.508,1.65,-9.81,-0.71
63.558,1.45,-9.85,-0.86
63.616,1.29,-9.89,-0.86
63.671,1.18,-10.08,-1.02
63.719,1.53,-9.89,-0.86
63.749,1.73,-10.04,-0.67
63.853,1.84,-9.81,-0.39
63.864,1.96,-9.81,-0.47
63.91,2.12,-9.85,-0.39
63.963,2,-9.89,-0.39
64.017,1.73,-9.96,-0.55
64.07,1.53,-9.89,-0.63
64.117,1.45,-9.85,-0.67
64.176,1.57,-9.89,-0.63
64.227,2.04,-10,-0.59
64.276,1.96,-9.73,-0.59
64.335,1.92,-9.92,-0.59
64.389,1.77,-9.89,-0.67
64.548,1.65,-9.96,-0.67
64.587,1.84,-9.81,-0.75
64.639,1.92,-9.89,-0.67
64.687,2.12,-9.89,-0.55
64.744,1.96,-9.81,-0.59
64.787,1.92,-9.92,-0.55
64.838,1.84,-9.69,-0.67
64.89,1.88,-9.96,-0.71
64.926,1.84,-9.85,-0.67
64.972,1.88,-9.81,-0.71
65.027,1.88,-9.77,-0.59
