"NAME:","matan r 2"
"EXPERIMENT TIME:","Thu Jun 01 12:45:58 GMT+03:00 2023"
"ACTIVITY TYPE:","Running"
"COUNTS OF ACTUAL STEPS:","163"
"  "," "
"Time [sec]","ACC X","ACC Y","ACC Z"
"24.024973312","0.78","-3.65","-1.84"
"24.100470784000002","20.01","-5.61","-20.01"
"24.159191040000003","18.36","-5.77","-4.86"
"24.268242944","1.53","2.20","-3.22"
"24.754782208","-8.51","2.98","-2.04"
"25.258098688","1.77","2.04","-4.71"
"25.274875904","20.01","-2.00","-20.01"
"25.283264512000002","14.36","1.69","-7.061.69"
"25.308430336","16.71","1.02","-4.90"
"25.392316416","8.20","-1.92","-2.94"
"25.484591104000003","-11.92","-1.73","-3.10"
"25.560088576000002","2.71","-2.12","-4.79"
"25.643974656","20.01","6.55","-20.01"
"25.719472128000003","17.97","-2.94","-3.26"
"25.786580992","-4.39","6.43","-2.55"
"25.87885568","-3.06","-0.04","-2.04"
"26.013073408","1.49","3.02","-5.81"
"26.080182272000002","20.01","10.59","-12.94"
"26.122125312","12.55","-4.98","-5.61"
"26.206011392","-7.53","-4.24","-2.24"
"26.281508864000003","-2.08","-0.86","-3.77"
"26.365394944000002","20.01","4.47","-19.81"
"26.449281024","19.02","-5.49","-7.18"
"26.516389888000003","-1.10","-0.55","-1.49"
"26.600275968000002","-8.24","3.53","-3.84"
"26.692550656","3.02","2.63","-4.28"
"26.784825344","20.01","8.55","-20.01"
"26.893877248000003","13.26","-0.35","-8.08"
"26.960986112","-4.51","-3.53","0.24"
"27.036483584000003","-3.10","-1.92","-2.90"
"27.078426624000002","8.43","-14.04","-11.14"
"27.162312704","20.01","-3.88","-12.20"
"27.254587392","8.28","2.24","-7.02"
"27.338473472","-7.57","4.31","-2.59"
"27.422359552000003","1.41","1.41","-2.39"
"27.497857024","20.01","2.51","-11.02"
"27.573354496","15.53","8.39","-8.55"
"27.657240576000003","5.14","-2.16","-4.12"
"27.749515264000003","-4.43","-3.77","-2.31"
"27.850178560000003","0.24","-0.82","-2.28"
"27.917287424","20.01","-0.78","-20.01"
"27.976007680000002","17.93","-6.59","-4.08"
"28.068282368000002","-6.67","3.80","-1.14"
"28.160557056000002","-2.98","2.39","-1.41"
"28.219277312000003","2.35","3.14","-14.83"
"28.303163392000002","19.97","6.35","-13.49"
"28.387049472","10.20","-1.61","-5.30"
"28.47932416","-8.04","-4.86","-1.37"
"28.538044416","0.00","0.39","-2.59"
"28.621930496","20.01","3.14","-17.61"
"28.714205184","19.30","-5.92","-9.02"
"28.81486848","2.08","1.18","-3.30"
"28.881977344000003","-10.04","6.47","-3.33"
"28.965863424000002","3.18","3.18","-2.59"
"29.049749504","20.01","4.20","-20.01"
"29.108469760000002","11.45","2.39","-9.45"
"29.200744448000002","-3.14","-4.39","-1.84"
"29.284630528","-1.53","-1.92","-2.75"
"29.368516608","4.79","-7.92","-19.14"
"29.444014080000002","16.95","-1.10","-13.02"
"29.536288768000002","9.69","1.37","-7.85"
"29.586620416000002","-10.55","4.55","-2.16"
"29.687283712000003","-0.16","0.27","-1.33"
"29.754392576","17.26","7.81","-16.08"
"29.896998912","19.85","11.26","-10.83"
"29.938941952","3.26","0.20","-2.67"
"30.006050816000002","-5.61","-3.73","-3.26"
"30.089936896","-0.67","-1.29","-3.80"
"30.165434368000003","20.01","-4.67","-20.01"
"30.266097664","15.65","-0.63","-8.67"
"30.735859712000003","-1.57","-0.24","1.69"
"31.264342016","-6.12","2.04","-2.82"
"31.272730624","6.35","3.14","-13.14"
"31.281119232","19.46","6.98","-13.10"
"31.281119232","9.57","0.00","-5.69-4.35"
"31.314673664","20.01","12.63","-20.01"
"31.381782528000002","9.26","0.78","-8.12"
"31.465668608","-3.22","-2.75","-0.16"
"31.541166080000004","-3.88","-4.20","-5.14"
"31.633440768000003","20.01","1.14","-15.42"
"31.767658496000003","18.87","-0.63","-14.63"
"31.826378752000004","10.47","2.28","-6.59"
"31.8767104","-6.20","1.02","-1.29"
"31.960596480000003","-1.92","1.14","-3.06"
