""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""476949.0""","""7.57""","""-4.04""","""-2.75"""
"""477050.0""","""20.01""","""3.14""","""-4.55"""
"""477151.0""","""9.06""","""3.65""","""-2.16"""
"""477252.0""","""3.65""","""0.55""","""2.67"""
"""477353.0""","""-1.22""","""-5.26""","""8.67"""
"""477454.0""","""20.01""","""-10.47""","""5.96"""
"""477555.0""","""6.71""","""-3.96""","""-0.71"""
"""477656.0""","""-9.85""","""6.75""","""2.51"""
"""477757.0""","""2.16""","""12.83""","""-20.01"""
"""477858.0""","""17.46""","""-6.75""","""8.79"""
"""477959.0""","""4.86""","""-6.55""","""1.53"""
"""478060.0""","""-6.2""","""-0.59""","""0.39"""
"""478161.0""","""20.01""","""5.33""","""-20.08"""
"""478262.0""","""17.42""","""-2.28""","""-1.73"""
"""478363.0""","""-4.12""","""5.18""","""2.04"""
"""478464.0""","""6.67""","""0.55""","""-0.35"""
"""478565.0""","""20.01""","""12.16""","""19.89"""
"""478666.0""","""8.59""","""-5.02""","""-1.1"""
"""478767.0""","""-0.94""","""-1.1""","""0.43"""
"""478868.0""","""-0.12""","""-4.59""","""0.43"""
"""478969.0""","""20.01""","""-8.28""","""5.14"""
"""479070.0""","""2.47""","""-4.86""","""2.35"""
"""479171.0""","""-7.92""","""7.18""","""-0.82"""
"""479272.0""","""-6.28""","""-6.75""","""14.79"""
"""479373.0""","""15.38""","""-7.02""","""9.18"""
"""479474.0""","""3.69""","""-6.75""","""2.55"""
"""479575.0""","""-7.41""","""-0.24""","""0.82"""
"""479676.0""","""20.01""","""-20.01""","""-18.67"""
"""479777.0""","""17.1""","""-5.65""","""-2.16"""
"""479878.0""","""-1.37""","""4.04""","""-0.9"""
"""479979.0""","""7.53""","""-10.43""","""6.9"""
"""480080.0""","""17.93""","""-18.16""","""-5.22"""
"""480181.0""","""10.75""","""6.35""","""-0.78"""
"""480282.0""","""1.73""","""-2.12""","""-0.67"""
"""480383.0""","""-3.84""","""-1.29""","""6.51"""
"""4804849.5""","""20.01""","""-4.9""","""8.2"""
"""481090.0""","""-2.43""","""0.24""","""1.37"""
"""481191.0""","""5.53""","""-3.92""","""10.71"""
"""481292.0""","""20.01""","""-4.9""","""3.41"""
"""481393.0""","""4.67""","""0.2""","""1.53"""
"""481494.0""","""-7.45""","""-1.65""","""1.61"""
"""481595.0""","""20.01""","""-20.01""","""2.9"""
"""481696.0""","""20.01""","""-4.04""","""5.92"""
"""481797.0""","""2.55""","""-9.85""","""3.65"""
"""481898.0""","""-10.47""","""-1.06""","""3.14"""
"""481999.0""","""17.97""","""-10.59""","""9.73"""
"""482100.0""","""14.51""","""-5.06""","""8.71"""
"""482201.0""","""-10.04""","""-0.27""","""2.59"""
"""482302.0""","""0.71""","""-6.51""","""-0.04"""
"""482403.0""","""20.01""","""15.57""","""19.77"""
"""482504.0""","""14.2""","""3.02""","""1.49"""
"""482605.0""","""2.39""","""-10.55""","""-5.45"""
"""482706.0""","""-1.61""","""6.2""","""1.33"""
"""482807.0""","""13.85""","""-4.0""","""8.43"""
"""482908.0""","""8.55""","""-1.88""","""-2.04"""
"""483009.0""","""-3.92""","""1.61""","""-1.69"""
"""483110.0""","""20.01""","""-20.01""","""-20.01"""
"""483211.0""","""19.61""","""-6.83""","""8.24"""
"""483312.0""","""6.63""","""-10.28""","""7.85"""
"""483413.0""","""-12.51""","""0.55""","""2.71"""
"""483514.0""","""20.01""","""-20.01""","""-20.01"""
"""483615.0""","""9.85""","""-4.16""","""7.1"""
"""483716.0""","""-13.93""","""-1.73""","""2.94"""
"""483817.0""","""4.39""","""-2.63""","""-1.96"""
"""483918.0""","""20.01""","""-6.08""","""-7.34"""
"""484019.0""","""8.59""","""5.37""","""-1.8"""
"""484120.0""","""-1.88""","""-14.24""","""-3.41"""
"""484221.0""","""5.22""","""-0.2""","""-4.51"""
"""484322.0""","""20.01""","""-10.71""","""-20.01"""
"""484423.0""","""2.16""","""-4.94""","""0.55"""
"""484524.0""","""-3.22""","""3.61""","""-2.08"""
"""484625.0""","""-15.26""","""-14.47""","""10.16"""
"""484726.0""","""15.93""","""-1.33""","""7.22"""
"""484827.0""","""1.8""","""-6.08""","""-1.49"""
"""484928.0""","""-12.04""","""-1.1""","""6.24"""
"""485029.0""","""20.01""","""-20.01""","""-15.73"""
"""485130.0""","""11.89""","""2.12""","""5.06"""
"""485231.0""","""-16.91""","""-1.26""","""4.39"""
"""485332.0""","""8.08""","""-3.8""","""6.2"""
"""485433.0""","""12.4""","""-8.2""","""9.1"""
"""485534.0""","""4.04""","""-0.16""","""1.02"""
"""485635.0""","""-9.02""","""-3.53""","""5.3"""
"""485736.0""","""2.71""","""-4.12""","""20.01"""
"""485837.0""","""20.01""","""-5.18""","""-20.01"""
"""485938.0""","""-2.86""","""-2.79""","""-0.51"""
"""486039.0""","""0.78""","""-12.36""","""3.3"""
"""4.8614016E7""","""14.51""","""19.18""","""20.01"""
"""486342.0""","""3.8""","""-7.14""","""-2.59"""
"""486443.0""","""-2.82""","""5.41""","""0.16"""
"""486544.0""","""7.92""","""4.35""","""5.69"""
"""486645.0""","""9.96""","""-1.8""","""0.2"""
"""486746.0""","""-12.75""","""8.36""","""3.65"""
"""486847.0""","""17.97""","""1.1""","""8.63"""
"""486948.0""","""8.83""","""-3.45""","""7.85"""
"""487049.0""","""3.3""","""-20.01""","""-2.75"""
"""487150.0""","""-8.12""","""4.59""","""5.77"""
"""487251.0""","""12.12""","""-4.39""","""15.02"""
"""487352.0""","""19.93""","""-0.04""","""3.33"""
"""487453.0""","""-12.43""","""2.31""","""4.67"""
"""487554.0""","""3.92""","""-7.18""","""4.35"""
"""487655.0""","""20.01""","""7.92""","""-6.24"""
"""487756.0""","""8.67""","""2.08""","""2.94"""
"""487857.0""","""0.67""","""-6.0""","""-6.55"""
"""487958.0""","""-1.37""","""-3.26""","""-0.2"""
"""488059.0""","""14.79""","""5.06""","""1.22"""
"""488160.0""","""9.65""","""1.02""","""0.43"""
"""488261.0""","""4.82""","""2.86""","""3.53"""
"""488362.0""","""13.02""","""-4.24""","""5.65"""
"""488463.0""","""20.01""","""-14.83""","""-12.28"""
"""488564.0""","""10.71""","""-0.82""","""0.08"""
"""488665.0""","""6.28""","""-1.84""","""-0.55"""
