Time [sec],ACC X,ACC Y,ACC Z
43.275,1.69,-7.57,-2.04
43.299,2.86,-9.14,-1.69
43.36,4.82,-12.28,-0.55
43.403,4.98,-10.4,-2.39
43.453,7.92,-12.24,0.86
43.505,3.18,-5.73,0.71
43.562,4.98,-10.67,2.24
43.619,2.98,-8.47,-0.78
43.667,3.26,-10.12,2.16
43.722,2.08,-5.84,0.82
43.77,2.12,-8.16,0.9
43.82,1.8,-8.9,0.08
43.892,1.18,-6.98,0.16
43.936,1.77,-7.26,1.65
43.979,4.24,-9.18,3.45
44.01,0.31,-10.32,3.22
44.067,4.39,-14.47,3.53
44.119,6.28,-10,2.86
44.175,4.71,-11.81,1.45
44.23,5.3,-13.49,2.08
44.29,3.02,-8.39,0.59
44.324,1.57,-6.98,-0.04
44.375,1.77,-6.24,-0.16
44.425,2.16,-6.75,-0.82
44.498,2.2,-6.35,-1.77
44.527,1.49,-7.57,-2.35
44.584,3.1,-10.16,-0.9
44.645,1.41,-11.06,-4.35
44.698,7.73,-16.44,3.45
44.725,5.41,-8.94,2.16
44.781,3.37,-10.59,1.73
44.833,4.2,-10,0.55
44.88,4.16,-8.71,2
44.942,2.47,-7.3,0.86
44.993,1.22,-6.86,0.35
45.051,1.53,-8.32,0.59
45.107,2.2,-8.08,0.86
45.131,1.41,-8.08,1.26
45.186,2.86,-9.14,3.22
45.234,2.12,-10.94,1.92
45.298,3.49,-13.06,4.31
45.562,8.08,-10.32,2.39
45.588,2.35,-5.61,-0.55
45.652,2.16,-6.28,-0.98
45.708,1.29,-6.83,-1.92
45.801,2.43,-9.1,-1.65
45.81,5.41,-13.57,-1.1
45.854,4.16,-8.71,-4.39
45.918,9.96,-12.63,3.8
45.947,5.02,-7.49,-1.1
45.999,4.2,-11.73,1.61
46.074,6,-10.04,3.1
46.123,3.77,-6.9,1.88
46.176,1.06,-7.41,0.86
46.206,1.84,-8.94,0.47
46.263,1.77,-8.12,0.47
46.317,1.77,-7.69,0.71
46.432,4.47,-8.67,2.82
46.444,0.86,-10.67,1.45
46.473,4.79,-12.75,2.47
46.531,6.28,-10.43,5.18
46.561,5.84,-11.77,1.96
46.619,6.98,-13.18,2.63
46.682,1.77,-7.49,0.67
46.735,1.96,-7.34,0
46.786,2.04,-5.45,-0.78
46.832,2.04,-6.71,-0.94
46.885,2.75,-6.35,-1.61
46.939,1.61,-7.77,-2.86
47.016,3.88,-11.65,2.04
47.026,1.57,-10.43,-3.88
47.084,6.75,-12.94,2.35
47.15,7.14,-9.02,2.39
47.185,3.77,-9.41,0.59
47.222,4.55,-9.81,0.47
47.28,4.47,-9.53,2.94
47.334,1.92,-6.86,2.12
47.386,1.77,-6.86,1.26
47.438,2.16,-8.63,0.78
47.496,1.73,-7.53,0.27
47.547,1.29,-7.92,0.43
47.589,4.47,-8.12,2.79
47.666,1.18,-10.24,0.27
47.698,4.08,-13.18,2.12
47.743,6.04,-11.26,8.43
47.794,5.14,-10,1.1
47.866,7.06,-12.91,3.33
47.904,5.73,-10.55,1.37
47.934,1.61,-7.18,-0.24
48.009,1.88,-4.63,0.27
48.047,2.2,-5.1,-1.1
48.101,2.67,-7.14,-1.37
48.149,2.04,-7.49,-2.94
48.211,2.71,-10.04,-0.98
48.307,4.16,-12.12,-1.18
48.315,7.14,-11.14,-1.37
48.345,8.32,-9.1,-3.73
48.402,2.39,-6.71,-0.47
48.481,5.33,-10.63,1.1
48.517,5.88,-11.53,3.92
48.57,3.1,-8.55,3.49
48.62,2.35,-6.16,1.57
48.651,2.04,-6.83,1.06
48.711,2.2,-7.85,0.94
48.766,1.57,-8.12,0.75
48.825,3.73,-8.71,2.24
48.874,1.33,-10.32,0.47
48.919,6,-12.59,0.71
49.042,5.1,-11.1,8.47
49.049,5.26,-11.49,1.53
49.067,6.51,-13.77,2.67
49.109,3.8,-10.47,1.06
49.195,2.94,-7.81,-0.16
49.211,1.57,-5.57,-0.35
49.283,2.28,-5.22,-0.71
49.337,2.79,-5.77,-1.45
49.364,2,-7.73,-2.55
49.417,4.24,-11.3,0.24
49.475,4.16,-11.41,-4.28
49.524,6.98,-12.91,2.9
49.678,5.02,-10.47,1.77
49.734,5.26,-8.87,1.65
49.77,1.73,-7.73,1.18
49.83,1.18,-7.06,0.75
49.878,2.28,-8.47,0.75
49.928,1.53,-7.96,1.1
49.982,1.73,-7.77,1.18
50.037,3.65,-6.79,2.04
50.083,2.55,-10.12,1.61
50.14,-0.71,-10.47,2.86
50.186,3.37,-11.96,7.85
50.243,6.16,-12.67,2.2
50.28,7.65,-12.51,3.41
50.338,5.69,-11.57,1.22
50.39,3.14,-8.67,-0.04
50.443,1.22,-5.88,-0.2
50.487,1.65,-5.1,-0.16
50.552,2.43,-4.35,-1.41
50.838,0.08,-9.06,-1.29
50.847,3.92,-7.81,-0.39
50.892,6.32,-7.85,-0.04
50.959,5.37,-9.85,1.49
51.014,2.63,-7.45,2.16
51.046,2.31,-6.55,0.78
51.112,2,-8.28,0.71
51.157,1.06,-7.77,0
51.21,1.69,-7.1,1.37
51.259,5.26,-8.47,2.47
51.317,2.04,-11.22,0.2
51.372,3.1,-12.67,0.43
51.42,13.38,-12.75,8.9
51.47,4.47,-10.9,0.51
51.507,4.71,-10.2,5.14
51.596,5.61,-8.75,2.24
51.632,2.82,-6,1.02
51.661,1.92,-6.04,-0.16
51.712,2.28,-7.26,-0.35
51.772,2.39,-5.92,-2.04
51.834,1.8,-7.3,-2.63
51.885,4.08,-11.45,-0.04
51.933,4.51,-9.61,-3.8
51.965,13.73,-18.71,7.14
52.026,4.98,-3.3,1.1
52.076,8.16,-10.9,2.9
52.246,2.35,-6.28,1.73
52.279,1.8,-7.77,0.67
52.339,1.69,-8.71,0.2
52.39,1.33,-7.65,0.75
52.446,4.55,-7.92,2.04
52.5,2.59,-10.24,1.77
52.527,4.43,-11.45,1.02
52.586,5.53,-13.61,7.41
52.641,4.63,-10.04,2.39
52.693,6.55,-11.45,2.39
52.789,6,-11.73,2.16
52.796,3.92,-7.65,0.94
52.831,1.26,-6.08,0
52.889,1.37,-4.55,-1.02
52.942,2.67,-5.81,-1.26
52.994,3.49,-7.57,-3.22
53.049,2.9,-9.53,0.08
53.091,4.79,-11.53,-4.75
53.159,8.39,-15.81,2.59
53.206,-0.31,-5.49,1.96
53.256,5.41,-10.12,1.73
53.304,5.88,-10.47,2.86
53.36,8.2,-8.87,4.75
53.409,3.57,-6,1.65
53.56,1.14,-8.36,-0.16
53.62,1.61,-8.39,0.98
53.65,4.71,-8.47,2.94
53.701,2.59,-10.83,0.39
53.755,3.96,-12.36,4.86
53.814,9.22,-12.91,9.14
53.859,6.12,-9.65,0.98
53.909,4.9,-13.96,2.63
53.968,5.61,-9.53,1.41
54.067,1.45,-5.37,-0.86
54.077,1.77,-5.33,-0.08
54.126,4.35,-8.9,0.67
54.181,2.82,-6.67,-1.29
54.229,3.49,-8.32,-2.43
54.277,3.88,-10.16,-0.63
54.327,3.77,-11.22,-2.63
54.394,6.24,-12.43,1.26
54.423,6.55,-9.65,-0.75
54.474,2.63,-8.16,-0.31
54.524,4.9,-10,1.57
54.579,6.32,-9.57,4.71
54.633,2.59,-6.2,3.77
54.68,2.59,-7.73,1.41
54.846,2.12,-9.26,1.73
54.881,3.26,-9.49,2.16
54.93,2.51,-10.12,1.37
54.982,3.57,-12.67,5.41
55.04,7.02,-10.16,1.61
55.094,4.9,-10.4,2.31
55.139,5.45,-11.22,2.82
55.195,4.24,-8.63,1.1
55.253,2.55,-7.18,0.31
55.302,2.31,-6.67,-0.24
55.412,2.79,-5.41,-0.9
55.424,1.8,-6.24,-1.57
55.446,3.65,-7.96,-1.14
55.505,6.79,-13.38,1.02
55.553,5.22,-9.81,-3.26
55.602,10.16,-12.32,2.51
55.656,3.73,-4.67,3.1
55.688,7.18,-10.51,1.45
55.747,4.04,-9.14,-0.2
55.806,2.9,-7.49,1.88
55.854,0.78,-5.53,0.16
56.12,1.77,-9.77,0.43
56.155,0.78,-9.18,1.06
56.199,4.63,-13.77,2.9
56.259,9.18,-10.94,3.96
56.322,6.24,-8.83,1.53
56.373,5.33,-10.28,3.96
56.427,4.82,-9.92,1.69
56.461,3.1,-6.83,-0.51
56.514,2.08,-7.3,-0.31
56.564,2.04,-6.39,-0.16
56.616,3.14,-6,-1.14
56.659,2.9,-6.98,-1.37
56.719,3.65,-11.22,-1.22
56.781,4.43,-9.14,-0.75
56.832,4.35,-8.75,-2.98
56.885,14.67,-19.85,7.14
56.916,1.49,-5.69,1.88
56.965,5.96,-10,2.82
57.018,5.22,-10.87,2.55
57.083,4.39,-7.92,0.63
57.133,2.24,-6.86,1.29
57.191,2.79,-7.73,1.26
57.24,2.55,-7.73,0.43
57.266,2.24,-8.36,-0.12
57.323,3.14,-7.61,0.2
57.384,4.59,-8.04,2.75
57.44,2.82,-9.41,2.28
57.492,1.18,-10.47,1.49
57.523,1.29,-12.47,3.49
57.579,10.12,-9.06,4.28
57.631,6.2,-11.96,1.96
57.685,6,-11.18,1.77
57.738,3.45,-8.32,0.51
57.79,2.43,-6.51,0.35
57.849,2.75,-5.61,-0.24
57.958,3.57,-6.71,-0.9
57.968,2.9,-6.43,-1.45
57.992,3.1,-8.39,-2.2
58.044,5.14,-10.12,0.67
58.101,2.75,-10.75,-4.2
58.154,8.83,-14.32,3.73
58.211,5.18,-6.75,0.12
58.258,5.06,-9.65,1.18
58.3,4.86,-8.04,-0.16
58.344,4.82,-9.38,2.04
58.394,1.84,-6.71,0.43
58.445,1.88,-7.73,-0.08
58.499,2.2,-8.87,0.43
58.592,2.9,-7.49,0.31
58.6,2.59,-7.88,1.65
58.669,4.79,-8.67,1.96
58.718,2.2,-9.53,1.29
58.765,4.82,-13.57,3.1
58.815,9.57,-9.96,5.26
58.872,6.28,-10.4,1.84
58.903,5.3,-11.38,2.35
58.959,4.28,-7.81,0.9
59.015,2.63,-6.47,0.2
59.067,2.63,-6.35,0.2
59.119,3.69,-6.67,-1.1
59.281,3.3,-9.92,-0.94
59.311,5.1,-11.22,-1.88
59.368,12.04,-18.87,6.2
59.42,2.39,-4.39,1.69
59.47,6.12,-10.83,2.04
59.522,5.96,-7.92,0.04
59.572,4.9,-8.12,1.53
59.618,2.24,-7.3,2.12
59.676,2.31,-7.34,0.94
59.726,3.57,-8.67,0.27
59.785,2.55,-7.69,0.39
59.818,2.98,-8.24,0.43
59.89,3.96,-8.36,1.33
59.939,3.37,-9.06,3.41
60,2.35,-11.3,2.63
60.031,3.45,-12.55,3.61
60.096,8.55,-8.55,4.63
60.149,6.12,-11.73,2.24
60.18,6.59,-11.73,3.49
60.252,4.04,-8.59,1.33
60.285,2.86,-5.45,0.24
60.336,2.47,-6.83,0.24
60.385,3.22,-5.53,-0.82
60.486,2.94,-5.73,-1.53
60.494,3.84,-8.9,-1.96
60.535,5.57,-13.02,0.86
60.596,2.59,-8.55,-5.26
60.652,12.36,-15.53,5.77
60.699,7.37,-6.86,3.84
60.754,4.98,-8.75,2.51
60.809,-1.1,-5.57,-0.51
60.859,5.53,-8.75,2.28
60.9,3.18,-5.69,-0.47
60.957,1.84,-8,0.24
61.006,2.9,-9.18,0.71
