""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""103645.0""","""11.3""","""0.94""","""3.14"""
"""103746.0""","""-4.75""","""-2.63""","""1.92"""
"""103847.0""","""20.01""","""-2.75""","""-1.8"""
"""103948.0""","""20.01""","""0.71""","""3.88"""
"""104049.0""","""6.67""","""4.51""","""0.35"""
"""104150.0""","""1.84""","""0.04""","""1.26"""
"""104251.0""","""-2.43""","""-1.22""","""10.04"""
"""104352.0""","""20.01""","""16.83""","""5.88"""
"""104453.0""","""7.73""","""-0.08""","""-4.12"""
"""104554.0""","""-13.69""","""-2.16""","""-4.24"""
"""104655.0""","""1.57""","""6.12""","""2.94"""
"""104756.0""","""13.14""","""13.06""","""5.18"""
"""104857.0""","""9.49""","""-1.06""","""0.47"""
"""104958.0""","""-2.04""","""-2.63""","""-3.06"""
"""105059.0""","""20.01""","""-7.92""","""-12.24"""
"""105160.0""","""14.4""","""1.33""","""6.63"""
"""105261.0""","""-4.28""","""-2.94""","""-1.26"""
"""105362.0""","""12.51""","""-2.47""","""-0.55"""
"""105463.0""","""17.3""","""10.0""","""12.12"""
"""105564.0""","""5.26""","""6.08""","""0.35"""
"""105665.0""","""1.77""","""-1.65""","""-2.79"""
"""105766.0""","""0.2""","""0.24""","""0.82"""
"""105867.0""","""15.38""","""16.87""","""0.43"""
"""105968.0""","""7.26""","""-0.24""","""0.12"""
"""106069.0""","""-12.55""","""-1.92""","""-6.9"""
"""106170.0""","""17.18""","""5.92""","""6.59"""
"""106271.0""","""17.34""","""8.51""","""6.9"""
"""106372.0""","""6.9""","""-2.67""","""0.31"""
"""106473.0""","""-3.06""","""-2.94""","""-3.65"""
"""106574.0""","""20.01""","""-12.79""","""13.06"""
"""106675.0""","""20.01""","""6.71""","""2.82"""
"""106776.0""","""-2.9""","""-5.22""","""-1.37"""
"""106877.0""","""8.75""","""-8.16""","""0.24"""
"""106978.0""","""-9.22""","""9.85""","""13.81"""
"""107079.0""","""11.14""","""10.9""","""-0.98"""
"""107180.0""","""7.61""","""0.59""","""-3.18"""
"""107281.0""","""-5.14""","""4.55""","""-1.96"""
"""107382.0""","""6.28""","""1.22""","""9.34"""
"""107483.0""","""8.39""","""-1.61""","""3.61"""
"""107584.0""","""-10.4""","""0.82""","""-1.53"""
"""107685.0""","""20.01""","""5.3""","""-14.24"""
"""107786.0""","""18.24""","""-1.65""","""3.96"""
"""107887.0""","""4.31""","""2.08""","""0.08"""
"""107988.0""","""-0.86""","""-5.37""","""-1.41"""
"""108089.0""","""20.01""","""-6.86""","""-7.1"""
"""108190.0""","""18.83""","""4.75""","""4.35"""
"""108291.0""","""-6.67""","""-3.77""","""-0.78"""
"""108392.0""","""7.22""","""-4.04""","""1.45"""
"""1084932.5""","""19.93""","""-1.26""","""1.06"""
"""108695.0""","""3.37""","""-5.33""","""-2.63"""
"""108796.0""","""11.65""","""-2.59""","""6.24"""
"""108897.0""","""20.01""","""15.77""","""4.12"""
"""108998.0""","""-0.51""","""-2.63""","""-0.16"""
"""109099.0""","""-1.37""","""1.14""","""-3.84"""
"""109200.0""","""6.24""","""6.59""","""6.35"""
"""109301.0""","""15.26""","""17.5""","""2.9"""
"""109402.0""","""2.47""","""-1.96""","""-2.67"""
"""109503.0""","""3.57""","""4.39""","""5.41"""
"""109604.0""","""20.01""","""10.79""","""8.79"""
"""109705.0""","""17.5""","""16.2""","""2.67"""
"""109806.0""","""6.59""","""1.02""","""0.78"""
"""109907.0""","""0.31""","""-3.41""","""-0.04"""
"""110008.0""","""20.01""","""20.01""","""-0.55"""
"""110109.0""","""15.06""","""2.47""","""6.0"""
"""110210.0""","""5.73""","""-6.43""","""-4.94"""
"""110311.0""","""1.65""","""-0.08""","""0.08"""
"""110412.0""","""14.71""","""1.49""","""19.42"""
"""110513.0""","""4.59""","""17.77""","""7.14"""
"""110614.0""","""2.86""","""-3.88""","""-2.16"""
"""110715.0""","""20.01""","""-20.01""","""-20.01"""
"""110816.0""","""19.26""","""-10.24""","""-3.96"""
"""110917.0""","""4.63""","""4.04""","""2.24"""
"""111018.0""","""2.28""","""-3.88""","""-4.24"""
"""111119.0""","""5.14""","""2.98""","""4.12"""
"""111220.0""","""11.41""","""20.01""","""7.69"""
"""111321.0""","""7.02""","""2.9""","""1.96"""
"""111422.0""","""-6.55""","""-8.75""","""-8.9"""
"""111523.0""","""11.22""","""20.01""","""-6.86"""
"""111624.0""","""11.1""","""11.14""","""4.24"""
"""111725.0""","""5.53""","""7.18""","""3.1"""
"""111826.0""","""2.86""","""-2.67""","""-3.33"""
"""111927.0""","""18.04""","""-12.12""","""-3.69"""
"""112028.0""","""11.96""","""11.61""","""5.14"""
"""112129.0""","""-2.08""","""0.75""","""-3.45"""
"""112230.0""","""3.88""","""0.39""","""10.63"""
"""112331.0""","""20.01""","""17.18""","""-13.45"""
"""112432.0""","""7.18""","""2.2""","""4.47"""
"""112533.0""","""2.0""","""0.16""","""-0.08"""
"""112634.0""","""20.01""","""9.38""","""20.01"""
"""112735.0""","""10.16""","""19.46""","""9.14"""
"""112836.0""","""2.63""","""-2.55""","""-15.14"""
"""112937.0""","""20.01""","""-0.27""","""9.89"""
"""113038.0""","""19.18""","""2.04""","""-6.0"""
"""113139.0""","""3.92""","""5.41""","""-0.39"""
"""113240.0""","""-1.96""","""-0.2""","""-4.31"""
"""113341.0""","""2.51""","""11.34""","""6.94"""
"""113442.0""","""-2.16""","""11.45""","""2.75"""
"""113543.0""","""3.41""","""-3.57""","""-0.12"""
"""113644.0""","""-2.35""","""14.28""","""-4.43"""
"""113947.0""","""5.84""","""-3.8""","""-4.28"""
"""114048.0""","""5.49""","""-2.94""","""1.41"""
"""114149.0""","""4.63""","""19.22""","""-6.12"""
"""114250.0""","""4.12""","""1.33""","""-1.92"""
"""114351.0""","""3.41""","""-11.26""","""4.04"""
"""114452.0""","""12.12""","""9.89""","""-11.45"""
"""114553.0""","""11.18""","""3.88""","""0.55"""
"""114654.0""","""1.06""","""4.0""","""-2.71"""
"""114755.0""","""-4.39""","""-0.04""","""-6.86"""
"""114856.0""","""5.1""","""20.01""","""-2.75"""
"""114957.0""","""7.06""","""0.31""","""-1.84"""
"""115058.0""","""-4.67""","""-2.82""","""-3.41"""
"""115159.0""","""19.97""","""17.57""","""-1.92"""
"""115260.0""","""2.39""","""9.96""","""-5.57"""
"""115361.0""","""0.0""","""4.28""","""2.86"""
"""115462.0""","""6.51""","""-3.33""","""-2.43"""
"""115563.0""","""20.01""","""8.98""","""-20.01"""
