Time [sec],ACC X,ACC Y,ACC Z
42.669,2.39,-10.67,-5.73
42.723,8.51,-13.06,1.29
42.778,1.92,-9.57,3.45
42.826,1.37,-11.14,-0.47
42.879,4.12,-9.92,1.37
42.935,-0.47,-6.55,1.65
43.212,-0.31,-5.88,0
43.235,3.26,-9.14,1.49
43.283,1.14,-16.12,7.22
43.334,1.45,-12.87,3.06
43.378,3.84,-16.63,4
43.435,3.18,-8.94,1.33
43.49,-0.75,-2.79,-0.35
43.544,0.43,-4,-1.14
43.594,1.29,-8.43,-1.8
43.642,-0.16,-7.1,-4.2
43.694,0.82,-7.73,-1.57
43.838,2.24,-7.73,2.35
43.891,0.98,-13.18,-0.75
43.941,0.59,-10.04,0.43
43.99,1.8,-8.47,1.45
44.061,0.63,-7.26,0.27
44.115,0.39,-6.98,0.78
44.139,0.43,-7.88,0.86
44.198,0.71,-7.92,1.22
44.247,-0.98,-9.81,1.88
44.301,-2.08,-10.71,3.3
44.366,2.08,-14.32,7.14
44.395,4.79,-13.34,2.71
44.462,3.65,-16.55,2.55
44.52,2.55,-12.59,0.9
44.546,1.26,-5.26,-0.2
44.624,-0.9,-3.57,-0.04
44.656,-0.55,-4.47,-1.49
44.716,-1.1,-5.96,-3.92
44.771,1.88,-9.57,-2.04
44.805,1.88,-20.01,-2.94
44.875,2.2,-10.63,-2.35
44.929,8.9,-14.67,-4.24
44.965,2.67,-8.51,4.47
45.027,1.33,-11.06,-1.1
45.06,1.96,-13.02,2.2
45.121,0,-4.9,0.75
45.17,0.98,-4.31,0.43
45.228,-0.12,-6.86,0.71
45.286,-0.67,-8.43,0.27
45.313,2.9,-10.04,2.43
45.366,-2.47,-11.26,-0.82
45.421,6.16,-14.83,5.3
45.466,4.24,-12.16,5.61
45.524,3.18,-15.3,2.16
45.575,3.53,-17.57,4.24
45.629,-0.67,-5.92,0.04
45.727,-0.16,-3.26,0.78
45.737,0.86,-3.88,-0.31
45.78,1.02,-3.37,-2.04
45.838,1.22,-8.71,-1.92
45.893,1.06,-15.81,-1.06
45.943,8.43,-20.01,2.71
45.975,0.51,-7.53,1.37
46.039,2.86,-13.3,2.51
46.088,0.9,-8.87,0.27
46.134,-0.08,-8.83,2.08
46.192,-0.78,-5.1,-0.9
46.242,0.24,-4.94,0.78
46.293,0.08,-5.3,-0.24
46.363,1.18,-7.37,2.28
46.388,0.43,-9.57,3.22
46.453,-6.67,-12.94,5.81
46.511,4.86,-17.42,11.96
46.556,5.02,-14.67,2.31
46.594,4.39,-13.85,3.26
46.655,0.2,-14.28,1.37
46.709,0.31,-5.53,0.55
46.759,2.2,-1.77,-0.31
46.79,1.61,-0.27,-2.9
46.843,-1.45,-5.3,-2.31
46.974,-1.45,-9.92,-1.18
46.988,2.71,-15.89,-5.02
47.011,10.12,-20.01,8.51
47.05,1.22,-10.28,1.26
47.103,2.79,-11.85,0.86
47.156,0.24,-8.43,0.47
47.207,0.67,-10.12,0.12
47.266,0.43,-6.59,0.24
47.326,-0.2,-4.35,1.26
47.358,0.82,-5.49,0.31
47.411,-0.16,-8.43,1.41
47.466,-1.45,-10.55,1.73
47.512,-3.02,-15.06,3.65
47.675,3.65,-17.53,3.61
47.738,1.26,-10.04,-0.12
47.767,-0.04,-3.69,-0.63
47.815,-1.41,0.12,-1.33
47.871,0.2,-2.35,-1.14
47.918,1.06,-8.51,-4
47.99,2.59,-10.71,0.35
48.019,4.51,-13.22,-7.65
48.077,7.77,-15.65,5.3
48.127,3.37,-8.51,3.41
48.178,3.84,-11.26,-0.67
48.289,0,-9.22,0.55
48.299,-0.55,-5.73,1.69
48.498,0.98,-5.84,-0.67
48.509,-0.43,-4.98,0.12
48.528,-3.3,-11.41,3.02
48.584,2.59,-18.32,3.77
48.646,3.53,-8.24,-1.37
48.695,3.88,-16.95,3.45
48.743,4.43,-14.75,0.47
48.791,-0.94,-4.63,-1.02
48.863,-0.47,-3.14,0.31
48.894,0.47,-1.96,-0.94
48.952,2.12,-7.61,-3.57
49.015,2.24,-11.81,-0.59
49.045,2.63,-12.2,-8.12
49.093,5.77,-15.02,3.8
49.143,0.12,-11.69,-0.82
49.196,-0.86,-10.79,0.75
49.244,1.06,-10.08,1.96
49.315,1.26,-4.08,0.86
49.364,0.08,-5.41,0.75
49.418,-1.26,-7.69,1.65
49.453,2,-8.79,0.86
49.54,-2.98,-11.69,1.02
49.549,2.98,-14.98,-1.06
49.602,3.73,-14.63,0.59
49.65,4.12,-16.48,3.14
49.703,4.67,-12.24,1.1
49.756,0.16,-5.18,-1.02
49.81,-0.43,-3.73,-0.24
49.86,0.78,-3.18,-1.57
49.912,0.27,-6.75,-5.84
49.957,2.08,-11.02,-0.31
50.009,2.71,-11.26,-2.55
50.08,10.9,-14.08,2.24
50.142,-2,-10.75,-0.08
50.173,0.04,-11.45,-1.33
50.22,1.53,-8.12,3.45
50.293,0.86,-3.61,0.12
50.312,0.39,-6,0.55
50.364,-1.84,-8.2,-0.24
50.416,1.69,-8.83,1.06
50.47,-2.63,-9.73,1.73
50.527,5.73,-13.69,3.96
50.575,2.59,-14.55,4
50.628,4.12,-14.51,2.04
50.684,3.65,-14.79,1.45
50.737,-0.9,-4.08,-0.39
50.808,-0.59,-2.71,-0.71
50.827,0.24,-6.08,0.27
50.883,-0.63,-5.84,-3.53
50.935,2.08,-12.63,0.51
50.989,1.29,-11.45,-7.57
51.042,8.47,-16.24,2.47
51.092,1.53,-9.34,1.96
51.138,1.45,-10.98,-0.2
51.211,0.31,-10.24,0.16
51.238,1.02,-5.41,1.77
51.285,-0.31,-4.86,-0.04
51.458,2.43,-9.02,1.14
51.502,-2.71,-9.57,0.94
51.574,4.79,-13.49,-1.8
51.607,2.75,-14.87,7.22
51.635,5.49,-14.51,3.8
51.691,3.41,-16.12,3.73
51.751,2.2,-7.85,0.39
51.801,-0.86,-3.49,-0.08
51.852,0.98,-2.67,-0.82
51.896,1.61,-2.63,-2.39
51.944,1.92,-10.2,-4.16
52.067,3.14,-15.18,1.29
52.078,0.71,-10.98,-6.32
52.096,8.98,-16.59,-0.78
52.15,1.02,-8.36,0.16
52.201,0.98,-11.73,0
52.272,1.73,-8.59,-0.31
52.323,0.82,-5.88,0.24
52.354,-0.98,-6.75,-0.24
52.406,-1.02,-8.43,-0.71
52.476,3.49,-8.39,1.22
52.532,-1.69,-8.87,0.78
52.555,-2.55,-11.61,4.39
52.633,3.65,-15.85,6.86
52.664,3.84,-12.28,2.71
52.855,-0.86,-2.98,0.12
52.866,0.71,-3.49,-2.08
52.933,-0.51,-4.67,-3.96
52.982,1.02,-9.53,-0.86
53.04,3.02,-17.22,-2.82
53.086,4.51,-19.5,6.83
53.133,1.29,-8.87,3.69
53.165,2.79,-11.49,1.61
53.228,-0.75,-8,-0.12
53.285,-0.16,-7.1,0.82
53.427,-0.78,-7.53,-0.27
53.478,3.26,-8.63,2
53.775,-2.43,-11.61,-0.12
53.842,-0.27,-3.57,-0.39
53.892,-1.1,-4.86,-1.84
54.009,0.08,-4.08,-2.28
54.017,1.88,-8.16,-4.16
54.048,3.96,-14.75,1.37
54.095,3.45,-20.01,3.61
54.154,1.37,-5.3,1.33
54.192,2.86,-13.34,2.43
54.239,1.77,-10.36,-1.06
54.292,0.12,-7.73,0.78
54.343,1.22,-6.04,1.61
54.394,0.63,-6.9,0.16
54.455,-0.82,-9.38,0.24
54.514,-0.2,-8.32,0.78
54.599,1.02,-9.53,3.1
54.608,-4.24,-11.38,3.1
54.654,4.67,-16.75,9.38
54.706,2.98,-10.16,2.71
54.757,5.18,-17.77,3.88
54.804,1.69,-9.61,0.39
54.86,-0.86,-4.82,-1.22
54.911,-0.39,-3.96,-1.18
54.964,0.47,-4.79,-0.71
55.014,0.24,-9.41,-3.88
55.067,3.65,-10.2,1.02
55.127,1.96,-11.92,-6.86
55.172,7.92,-14.91,2.16
55.27,2.79,-6,0.39
55.282,1.06,-12,1.8
55.323,3.69,-10.87,5.49
55.357,0.98,-4.9,2.47
55.411,0.63,-5.61,-0.04
55.481,-1.45,-8.28,-0.16
55.532,0.16,-7.73,0.08
55.582,3.1,-9.34,2
55.633,-2.2,-10.9,-1.53
55.668,3.92,-14.2,6.94
55.725,4,-12.71,5.02
55.79,6.39,-14.28,3.14
55.819,2.43,-15.69,1.61
55.923,0.9,-3.84,0.2
55.931,0.16,-4.2,-0.43
55.986,-0.9,-4.31,-1.57
56.04,0.04,-5.41,-3.69
56.087,1.45,-10.98,-0.55
56.143,2.35,-16.95,-2.94
56.189,2.12,-12.43,0.08
56.244,4.24,-9.14,2
56.275,1.37,-11.53,1.65
56.333,0.71,-8.51,-0.2
56.389,1.84,-10.12,4.24
56.449,1.14,-6.2,0.82
56.554,-0.24,-7.1,0.2
56.566,0.2,-8.63,0.08
56.584,1.29,-8.28,0.67
56.656,0.2,-9.96,2.86
56.691,-0.59,-12.04,1.14
56.74,-0.51,-15.06,4.2
56.793,3.84,-11.38,3.57
56.844,5.14,-15.22,2.94
56.896,1.88,-13.81,2.2
56.952,1.84,-5.18,-0.04
57.004,-0.04,-3.45,-0.75
57.06,0.08,-4.63,-1.37
57.111,-0.39,-6.47,-2.94
57.165,1.73,-9.92,-0.78
57.24,1.02,-17.06,-2.86
57.262,4.51,-17.85,0.08
57.317,1.06,-6.67,3.88
57.372,0.82,-12.94,1.88
57.422,1.69,-11.06,-0.2
57.47,1.22,-7.85,1.29
57.502,0.43,-6.55,1.69
57.556,0.35,-6.9,0.08
57.613,-1.06,-8.12,-0.31
57.675,0.16,-8.47,1.33
57.722,0.67,-9.65,1.69
57.775,-4.24,-12.4,3.49
57.865,3.1,-16.59,4.94
57.874,1.96,-9.45,1.45
57.915,4.55,-17.18,4.47
57.972,2.98,-12,1.73
58.021,0.55,-4.31,-0.39
58.074,-0.27,-4.24,-0.78
58.126,-0.16,-2.94,-1.69
58.183,0.16,-5.65,-4.2
58.235,1.53,-8.94,-0.08
58.267,2.47,-13.42,-6.08
58.326,5.81,-15.61,6.59
58.384,0.9,-9.3,2.31
58.461,1.84,-12.16,0.9
58.483,0.82,-9.3,-0.67
58.541,0.43,-8.16,1.18
58.573,0.98,-5.18,0.39
58.629,-0.04,-6.94,0.31
58.682,-1.02,-10.36,0.2
58.734,0.98,-10.08,1.37
58.785,-2.82,-10.04,0.08
59.057,4.28,-13.14,0.82
59.068,4.59,-14,7.37
59.086,5.41,-13.49,2.86
59.15,-0.08,-4.12,-1.1
59.203,0.12,-3.65,-2.9
59.248,0.59,-9.26,-4.39
59.298,4.39,-10.16,2.31
59.352,0,-12,-8.75
59.407,8.94,-14.51,0.75
59.44,1.45,-9.14,1.02
59.492,0.63,-10.63,0.24
59.563,1.88,-11.65,0.2
59.596,1.02,-7.57,0
59.647,1.18,-4.82,0.78
59.71,-0.35,-7.49,-0.12
59.776,-0.55,-7.3,0.55
59.807,1.92,-8.47,1.37
59.869,2.04,-8.2,3.57
59.925,-0.82,-12.83,0.67
59.971,2.16,-17.81,7.61
60.026,6,-8.51,0.9
60.06,1.02,-15.77,4.59
60.107,4.86,-11.77,1.73
60.16,0.16,-7.06,-0.39
60.216,-0.39,-7.26,-0.59
60.27,0.47,-5.65,-0.82
60.307,0.51,-5.1,-1.29
60.413,0.86,-8.63,-2.47
60.421,-0.24,-12.63,-0.43
60.482,2,-11.02,-1.96
60.534,4.31,-14.32,2.82
60.578,1.45,-11.69,-1.73
60.637,0.71,-7.26,4.04
60.668,2.59,-10.16,3.53
60.724,1.88,-7.92,2.94
60.771,1.18,-9.26,3.02
60.822,1.26,-9.81,2.31
60.873,0.75,-9.73,1.96
60.926,0.63,-10.32,1.06
60.995,0.55,-10.12,1.41
61.045,0.94,-9.34,1.29
61.1,0.63,-9.34,1.61
61.133,0.59,-10.04,1.88
61.186,0.2,-9.77,1.84
61.236,0.24,-9.77,1.73
61.281,1.33,-9.65,1.65
61.329,1.73,-9.45,2.43
