""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""594814.0""","""12.51""","""-4.28""","""0.63"""
"""594915.0""","""20.01""","""-2.94""","""-1.33"""
"""595016.0""","""6.59""","""-4.08""","""0.12"""
"""595117.0""","""6.24""","""1.02""","""0.27"""
"""595218.0""","""8.08""","""-3.61""","""-0.35"""
"""595319.0""","""9.45""","""-1.96""","""-0.39"""
"""595420.0""","""14.44""","""-5.18""","""-0.27"""
"""595521.0""","""9.92""","""-0.31""","""-1.33"""
"""595622.0""","""11.77""","""-6.12""","""-1.06"""
"""595723.0""","""3.84""","""-0.55""","""1.22"""
"""595824.0""","""7.3""","""-0.82""","""1.49"""
"""595925.0""","""10.36""","""-7.1""","""4.47"""
"""596026.0""","""12.4""","""1.26""","""-0.43"""
"""596127.0""","""12.83""","""-5.33""","""-1.49"""
"""596228.0""","""5.45""","""-2.2""","""-0.55"""
"""596329.0""","""9.18""","""-6.71""","""-0.08"""
"""596430.0""","""8.75""","""-1.73""","""-0.39"""
"""596531.0""","""14.71""","""-5.69""","""-1.57"""
"""596632.0""","""10.79""","""-1.1""","""-0.98"""
"""596733.0""","""9.1""","""-4.39""","""-0.51"""
"""596834.0""","""4.16""","""-1.29""","""1.96"""
"""596935.0""","""8.63""","""-1.8""","""1.84"""
"""597036.0""","""9.22""","""-7.45""","""5.37"""
"""597137.0""","""7.34""","""1.1""","""0.24"""
"""597238.0""","""11.34""","""0.55""","""0.04"""
"""597339.0""","""5.3""","""-2.08""","""-0.51"""
"""597440.0""","""8.75""","""-5.92""","""0.08"""
"""597541.0""","""9.18""","""-3.92""","""0.31"""
"""597642.0""","""15.1""","""-7.96""","""-4.16"""
"""597743.0""","""11.57""","""-0.2""","""0.67"""
"""597844.0""","""8.24""","""-2.63""","""0.47"""
"""597945.0""","""3.96""","""-2.55""","""1.88"""
"""598046.0""","""10.12""","""-2.08""","""2.43"""
"""598147.0""","""8.24""","""-7.34""","""4.43"""
"""598248.0""","""7.88""","""3.06""","""-0.08"""
"""598349.0""","""11.26""","""0.0""","""-0.16"""
"""598450.0""","""6.16""","""-3.73""","""0.08"""
"""598551.0""","""7.61""","""-4.94""","""0.63"""
"""598652.0""","""11.34""","""-4.9""","""0.27"""
"""598753.0""","""13.22""","""-5.37""","""-3.73"""
"""598854.0""","""15.49""","""-3.61""","""-0.16"""
"""598955.0""","""6.16""","""-0.94""","""0.82"""
"""599056.0""","""4.51""","""-1.96""","""2.24"""
"""599157.0""","""13.34""","""-3.69""","""0.47"""
"""599258.0""","""20.01""","""-2.79""","""-2.08"""
"""599359.0""","""7.88""","""-3.77""","""-0.16"""
"""599460.0""","""6.2""","""-0.27""","""0.27"""
"""599561.0""","""8.16""","""-4.47""","""-0.24"""
"""599662.0""","""8.63""","""-4.16""","""0.31"""
"""599763.0""","""15.53""","""-4.75""","""-2.31"""
"""599864.0""","""11.06""","""-0.39""","""-1.45"""
"""599965.0""","""8.39""","""-5.06""","""-0.47"""
"""600066.0""","""3.18""","""-2.0""","""2.39"""
"""600167.0""","""11.14""","""-2.75""","""1.1"""
"""600268.0""","""10.4""","""-5.53""","""2.08"""
"""600369.0""","""6.47""","""0.86""","""-0.35"""
"""600470.0""","""10.28""","""1.37""","""0.71"""
"""600571.0""","""6.2""","""-2.63""","""-1.26"""
"""600672.0""","""9.57""","""-4.9""","""-0.16"""
"""600773.0""","""11.02""","""-4.67""","""1.49"""
"""600874.0""","""12.04""","""-2.47""","""-4.55"""
"""600975.0""","""14.47""","""-4.9""","""-0.04"""
"""601076.0""","""5.18""","""-0.51""","""0.86"""
"""601177.0""","""5.41""","""-2.43""","""1.73"""
"""601278.0""","""14.59""","""-4.2""","""1.1"""
"""601379.0""","""20.01""","""-3.73""","""1.84"""
"""601480.0""","""7.26""","""-4.24""","""0.0"""
"""601581.0""","""7.57""","""-0.98""","""0.39"""
"""601682.0""","""6.32""","""-3.49""","""-0.2"""
"""601783.0""","""10.36""","""-2.67""","""-0.47"""
"""601884.0""","""12.67""","""-4.43""","""0.9"""
"""601985.0""","""10.59""","""-1.02""","""-2.98"""
"""602086.0""","""14.51""","""-4.12""","""-1.77"""
"""602187.0""","""4.98""","""-1.73""","""2.04"""
"""602288.0""","""7.45""","""-2.51""","""2.63"""
"""602389.0""","""11.69""","""-3.88""","""4.2"""
"""602490.0""","""7.81""","""1.53""","""2.16"""
"""602591.0""","""10.63""","""-2.79""","""-0.2"""
"""602692.0""","""6.0""","""-1.1""","""-0.78"""
"""602793.0""","""8.75""","""-4.2""","""-0.59"""
"""602894.0""","""12.67""","""-7.06""","""-0.59"""
"""602995.0""","""10.32""","""-2.43""","""-3.84"""
"""603096.0""","""13.22""","""-3.14""","""-1.92"""
"""603197.0""","""5.45""","""1.1""","""1.29"""
"""603298.0""","""5.02""","""-2.16""","""2.04"""
"""603399.0""","""14.91""","""-6.51""","""2.35"""
"""603500.0""","""10.12""","""1.61""","""1.18"""
"""603601.0""","""13.26""","""-4.67""","""-0.82"""
"""603702.0""","""3.77""","""-2.04""","""-0.63"""
"""603803.0""","""8.83""","""-4.71""","""-0.43"""
"""603904.0""","""10.67""","""-4.0""","""1.26"""
"""604005.0""","""12.71""","""-3.73""","""-3.73"""
"""604106.0""","""15.14""","""-1.69""","""-0.9"""
"""604207.0""","""5.88""","""-2.08""","""0.39"""
"""604308.0""","""3.53""","""-2.08""","""2.08"""
"""604409.0""","""14.16""","""-4.79""","""1.37"""
"""604510.0""","""20.01""","""-6.2""","""2.98"""
"""604611.0""","""11.49""","""-5.1""","""0.51"""
"""604712.0""","""4.75""","""0.75""","""-0.27"""
"""604813.0""","""7.61""","""-4.79""","""-0.43"""
"""604914.0""","""9.81""","""-2.31""","""0.2"""
"""605015.0""","""14.28""","""-3.69""","""1.1"""
"""605116.0""","""11.65""","""-1.84""","""-1.22"""
"""605217.0""","""7.41""","""-5.73""","""-0.47"""
"""605318.0""","""4.39""","""-0.04""","""1.18"""
"""605419.0""","""8.47""","""-2.28""","""2.12"""
"""605520.0""","""6.9""","""-6.51""","""5.41"""
"""605621.0""","""5.06""","""4.43""","""-1.61"""
"""605722.0""","""13.1""","""-1.88""","""-1.33"""
"""605823.0""","""4.2""","""-3.45""","""-0.47"""
"""605924.0""","""9.34""","""-5.06""","""0.24"""
"""606025.0""","""10.63""","""-4.86""","""0.35"""
