""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""495733.0""","""14.08""","""-4.31""","""5.22"""
"""495834.0""","""20.01""","""-3.77""","""1.33"""
"""495935.0""","""14.24""","""-4.79""","""-0.78"""
"""496036.0""","""6.43""","""-1.45""","""-0.04"""
"""496137.0""","""7.37""","""-4.63""","""0.43"""
"""496238.0""","""10.36""","""-3.1""","""0.43"""
"""496339.0""","""15.85""","""-4.2""","""-1.22"""
"""496440.0""","""12.63""","""0.78""","""-1.18"""
"""496541.0""","""7.61""","""-3.02""","""-0.08"""
"""496642.0""","""3.65""","""-0.43""","""2.12"""
"""496743.0""","""10.67""","""-1.57""","""0.24"""
"""496844.0""","""7.65""","""-6.63""","""1.84"""
"""496945.0""","""3.61""","""0.12""","""1.57"""
"""497046.0""","""9.81""","""3.61""","""0.71"""
"""497147.0""","""6.59""","""-3.06""","""-1.65"""
"""497248.0""","""9.06""","""-4.82""","""0.82"""
"""497349.0""","""10.12""","""-4.2""","""1.26"""
"""497450.0""","""9.69""","""-3.41""","""-2.59"""
"""497551.0""","""14.24""","""-4.67""","""0.0"""
"""497652.0""","""4.55""","""-0.16""","""1.22"""
"""497753.0""","""5.53""","""-1.18""","""1.49"""
"""497854.0""","""11.41""","""-6.0""","""3.92"""
"""497955.0""","""12.04""","""0.94""","""0.47"""
"""498056.0""","""15.02""","""-6.51""","""-1.84"""
"""498157.0""","""5.26""","""-1.88""","""-0.16"""
"""498258.0""","""8.87""","""-5.69""","""0.27"""
"""498359.0""","""9.65""","""-3.18""","""1.37"""
"""498460.0""","""16.2""","""-4.08""","""-3.8"""
"""498561.0""","""13.38""","""0.98""","""0.27"""
"""498662.0""","""6.63""","""-2.82""","""0.39"""
"""498763.0""","""4.24""","""-0.67""","""2.9"""
"""498864.0""","""12.16""","""-4.94""","""-0.55"""
"""498965.0""","""19.97""","""-2.71""","""-4.59"""
"""499066.0""","""8.08""","""-5.06""","""0.35"""
"""499167.0""","""7.41""","""1.84""","""0.0"""
"""499268.0""","""7.65""","""-5.84""","""-0.39"""
"""499369.0""","""9.41""","""-1.69""","""0.24"""
"""499470.0""","""13.57""","""-2.86""","""0.04"""
"""499571.0""","""12.87""","""0.0""","""-0.31"""
"""499672.0""","""9.1""","""-6.32""","""-0.04"""
"""499773.0""","""3.73""","""-0.31""","""1.65"""
"""499874.0""","""7.65""","""-1.8""","""2.35"""
"""499975.0""","""8.2""","""-7.85""","""4.55"""
"""500076.0""","""6.71""","""2.04""","""0.63"""
"""500177.0""","""11.3""","""0.59""","""-0.51"""
"""500278.0""","""6.2""","""-3.49""","""-1.02"""
"""500379.0""","""8.47""","""-4.35""","""1.18"""
"""500480.0""","""9.81""","""-5.81""","""0.9"""
"""500581.0""","""11.96""","""-2.71""","""-5.49"""
"""500682.0""","""14.79""","""-3.61""","""-0.51"""
"""500783.0""","""4.71""","""-0.16""","""0.94"""
"""500884.0""","""6.24""","""-1.22""","""2.43"""
"""500985.0""","""13.96""","""-4.47""","""2.86"""
"""501086.0""","""20.01""","""-3.33""","""-2.04"""
"""501187.0""","""12.63""","""-6.39""","""-0.2"""
"""501288.0""","""4.39""","""-1.49""","""0.08"""
"""501389.0""","""8.63""","""-6.51""","""0.63"""
"""501490.0""","""9.73""","""-3.18""","""1.06"""
"""501591.0""","""14.4""","""-3.02""","""-0.82"""
"""501692.0""","""13.53""","""-0.98""","""1.29"""
"""501793.0""","""7.73""","""-5.49""","""1.06"""
"""501894.0""","""4.86""","""-0.86""","""1.92"""
"""501995.0""","""8.16""","""-1.06""","""2.12"""
"""502096.0""","""10.24""","""-4.9""","""0.71"""
"""502197.0""","""6.08""","""0.47""","""0.63"""
"""502298.0""","""10.24""","""1.45""","""0.39"""
"""502399.0""","""6.94""","""-4.31""","""-0.51"""
"""502500.0""","""8.32""","""-3.92""","""0.47"""
"""502601.0""","""10.32""","""-4.59""","""1.18"""
"""502702.0""","""11.18""","""-2.24""","""-3.06"""
"""502803.0""","""14.0""","""-6.63""","""0.51"""
"""502904.0""","""5.45""","""-0.98""","""1.8"""
"""503005.0""","""4.98""","""-1.33""","""1.88"""
"""503106.0""","""14.12""","""-5.73""","""3.88"""
"""503207.0""","""14.51""","""-1.22""","""-0.31"""
"""503308.0""","""14.08""","""-6.94""","""-1.06"""
"""503409.0""","""4.75""","""-1.73""","""-0.31"""
"""503510.0""","""8.55""","""-5.1""","""0.08"""
"""503611.0""","""9.41""","""-3.18""","""0.67"""
"""503712.0""","""15.1""","""-5.69""","""-2.0"""
"""503813.0""","""15.06""","""-3.18""","""0.39"""
"""503914.0""","""7.14""","""-1.57""","""0.27"""
"""504015.0""","""4.04""","""-1.96""","""2.55"""
"""504116.0""","""12.71""","""-4.35""","""-1.53"""
"""504217.0""","""19.42""","""-3.84""","""-1.61"""
"""504318.0""","""6.63""","""-7.06""","""0.16"""
"""504419.0""","""7.37""","""1.92""","""0.59"""
"""504520.0""","""7.1""","""-3.02""","""-0.27"""
"""504621.0""","""8.08""","""-2.67""","""0.9"""
"""504722.0""","""15.69""","""-1.53""","""-2.2"""
"""504823.0""","""14.83""","""0.51""","""1.37"""
"""504924.0""","""7.41""","""-4.98""","""0.9"""
"""505025.0""","""3.73""","""-1.02""","""1.88"""
"""505126.0""","""12.67""","""-4.55""","""-0.67"""
"""505227.0""","""16.32""","""-5.77""","""-1.96"""
"""505328.0""","""5.92""","""-3.61""","""0.47"""
"""505429.0""","""9.92""","""3.02""","""1.02"""
"""505530.0""","""6.2""","""-4.28""","""-0.39"""
"""505631.0""","""8.08""","""-3.3""","""0.63"""
"""505732.0""","""10.36""","""-4.51""","""1.06"""
"""505833.0""","""12.55""","""-1.8""","""-1.49"""
"""505934.0""","""10.08""","""-6.35""","""1.1"""
"""506035.0""","""3.69""","""-0.39""","""2.35"""
"""506136.0""","""8.55""","""-2.75""","""2.08"""
"""506237.0""","""7.96""","""-6.47""","""3.92"""
"""506338.0""","""7.26""","""0.47""","""1.41"""
"""506439.0""","""12.2""","""2.39""","""0.43"""
"""506540.0""","""5.57""","""-3.14""","""-0.71"""
"""506641.0""","""8.08""","""-5.3""","""0.63"""
"""506742.0""","""9.14""","""-5.37""","""1.73"""
