Time [sec],ACC X,ACC Y,ACC Z
45.478,-0.04,-14.12,-1.84
45.525,-2.75,-9.57,-1.14
45.571,-1.45,-3.1,-5.41
45.641,-1.45,0.16,-1.92
45.696,-5.57,-2.71,10.08
45.731,7.85,-12.12,-2.04
45.786,2.28,-12.55,0.35
45.83,-2.24,-8.55,-5.33
45.888,1.26,-20.01,9.96
45.938,4.35,-6.94,-0.43
46.039,2.04,-4.9,2.04
46.058,-0.31,-0.71,1.26
46.09,2.04,2,12.32
46.146,-2.55,-16.2,3.02
46.201,3.61,-20.01,4.08
46.258,2.39,-17.26,-0.86
46.308,-2.82,-9.41,-1.22
46.337,-3.33,-5.73,-6.12
46.389,-1.77,0.47,-0.47
46.44,0.98,0.55,2.75
46.502,9.69,-20.01,-14.16
46.551,2.24,-14.98,-0.9
46.607,0.04,-17.61,1.1
46.7,0.47,-17.06,1.8
46.709,6.51,-12.16,3.06
46.752,1.45,-7.1,0.2
46.806,-0.31,-1.96,3.18
46.868,1.41,0.63,-0.08
46.895,-1.14,-12.36,0.08
46.953,1.26,-20.01,7.37
47.014,2.82,-16.48,-1.41
47.066,-3.53,-12.55,-2.24
47.104,-1.77,-10.47,-4.51
47.153,0.71,2.04,-1.8
47.207,-3.49,-2.94,0.35
47.265,-2.51,-10.87,1.65
47.378,-4.16,-8.63,4.31
47.389,-1.37,-16,2.94
47.409,1.53,-19.85,-1.73
47.466,7.02,-15.22,3.3
47.512,0.78,-7.88,0.31
47.564,0.27,-1.06,2.98
47.614,0.31,-0.67,1.33
47.666,-3.45,-7.1,2.31
47.725,-2.63,-20.01,11.92
47.776,6.04,-16.16,-0.51
47.827,-2.24,-12.67,-2
47.88,-0.86,-10.4,-4.51
47.981,-0.08,1.18,-1.92
47.991,-4.04,-1.8,0.08
48.02,-4.86,2.47,9.96
48.071,-0.94,-8,4.08
48.125,-1.8,-14.67,0.94
48.177,1.45,-20.01,5.1
48.226,8.28,-17.18,6.12
48.282,3.02,-6.2,1.29
48.331,-2.75,-1.06,3.57
48.383,0.39,0.24,1.26
48.443,-5.02,-1.57,7.02
48.474,1.88,-20.01,10.67
48.535,0.31,-20.01,-0.08
48.777,0.04,-13.3,-4.04
48.785,-2.75,-8.98,-3.77
48.793,1.37,-1.29,-2.63
48.809,-1.18,-0.9,0
48.816,-4.16,-5.02,17.02
48.844,2.55,-6.39,4.67
48.897,-0.2,-16.2,2.55
48.958,0.63,-9.73,1.8
48.987,4.2,-18.2,7.1
49.039,3.37,-7.81,1.1
49.094,1.41,-1.41,3.06
49.15,0.35,-0.2,2.79
49.199,-8.75,0.71,7.26
49.292,-1.61,-20.01,9.69
49.303,4.04,-19.61,-0.51
49.349,-0.71,-13.61,-2.43
49.398,-2.59,-8.12,-2.2
49.46,-1.61,-2.28,-2.12
49.52,-0.47,0.08,-0.2
49.569,-2.43,-1.06,5.57
49.625,11.1,-13.53,-1.02
49.654,1.69,-10.51,0.98
49.705,1.22,-20.01,-2.51
49.782,3.88,-16.4,2.94
49.812,5.57,-8.75,-0.55
49.854,2.51,-6.47,2.86
49.906,-0.16,-1.49,2.9
49.96,-4,1.45,8.04
50.035,-0.51,-15.3,5.22
50.071,4.28,-20.01,4.39
50.12,0.9,-16.44,-2.24
50.172,-2.47,-10.83,-1.92
50.227,-0.94,-7.22,-5.81
50.279,0.2,0.59,-1.61
50.328,-4.75,0.78,4.59
50.379,10.04,-12.55,-0.04
50.434,1.92,-10.24,2.2
50.485,-0.43,-14.67,-5.45
50.516,4.47,-17.3,2.82
50.609,5.45,-6.86,3.37
50.621,-0.31,-6.24,0.39
50.676,1.06,-1.37,4.47
50.74,4.04,3.33,3.92
50.79,-3.61,-18.79,2.35
50.822,-1.49,-17.26,3.69
50.875,7.49,-16.79,-3.18
50.934,1.14,-12.43,1.37
50.989,-5.57,-7.49,-4.16
51.046,-1.57,-0.12,-1.73
51.082,-3.45,-2.79,-1.33
51.132,-2.75,-19.1,6.16
51.224,4.39,-13.14,7.14
51.236,-1.96,-12.63,-1.26
51.289,0.98,-19.81,3.49
51.336,4.16,-11.53,4.51
51.391,2.16,-9.45,0.16
51.452,1.41,-2.28,3.61
51.5,1.1,-0.12,2.35
51.551,-4.2,-4.75,5.37
51.603,-2.86,-18.91,8.55
51.651,5.57,-19.06,3.37
51.719,-0.31,-15.73,-2.43
51.747,-2.55,-7.18,0.35
51.8,0.86,-1.02,-8.28
51.863,-1.33,0.9,-1.96
51.914,-0.9,-4.12,3.41
51.97,0.75,-15.46,3.77
52.012,-0.04,-14.83,5.02
52.071,-1.53,-14.67,0.08
52.102,0.9,-20.01,2.47
52.155,5.65,-10.94,2.59
52.213,1.65,-8.12,-1.53
52.269,1.73,0.51,4.67
52.315,-1.57,-2.98,0.31
52.376,-2.82,-1.96,5.84
52.428,1.14,-18.04,10.79
52.571,-2.12,-9.22,-0.98
52.623,-1.92,-4.43,-5.92
52.681,-2.12,0.94,-1.37
52.729,-1.33,-2.12,5.77
52.783,20.01,-20.01,-17.97
52.811,3.84,-12.4,0
52.862,-0.04,-20.01,-1.77
52.918,3.06,-16.67,3.1
52.977,4,-13.77,6.08
53.025,2.35,-7.06,0.12
53.079,-1.14,-1.53,3.18
53.154,1.41,0.98,0.51
53.18,-4.43,-13.57,-0.24
53.236,-0.39,-19.57,6.86
53.301,5.96,-19.81,-0.27
53.333,-2.71,-12.28,-1.41
53.375,-1.41,-8.98,-4.98
53.434,-2.79,0.75,-0.82
53.483,0.04,-1.77,1.53
53.538,-2.67,-9.73,3.45
53.596,-5.65,-13.22,3.14
53.649,-3.22,-14.55,0.98
53.716,3.18,-19.06,0.55
53.744,3.77,-10.59,3.57
53.791,2.55,-6.71,0.04
54.061,0.24,-2.55,4.47
54.083,-1.65,-15.61,-2.51
54.144,-2.04,-10,-0.51
54.191,0.86,6.2,-16.67
54.25,-0.78,-0.04,-3.06
54.307,-2.39,0.47,1.49
54.468,0.67,-18.01,-0.35
54.513,2.35,-18.44,5.81
54.578,6.04,-9.96,2.12
54.608,2.16,-5.96,-0.9
54.654,0.63,-2.2,3.02
54.725,2.12,1.1,3.57
54.775,-1.37,-11.92,3.06
54.824,0.16,-15.26,4.28
54.849,4.82,-16.24,1.02
54.908,-2.55,-12.75,-3.3
54.997,-2.24,-10.43,-1.61
55.021,-1.57,-5.37,-2.67
55.064,-0.63,-2.24,-0.31
55.115,-13.65,-8.83,8.83
55.175,-0.12,-7.14,2.67
55.215,0.16,-14.32,2.71
55.28,0.2,-11.96,-5.37
55.312,2.43,-16.91,7.85
55.37,5.18,-7.92,-0.2
55.422,2.59,-4.43,-0.31
55.475,-1.37,-1.96,3.61
55.522,3.14,2.43,0.78
55.574,-2.71,-12.94,2.35
55.645,4.71,-20.01,4.28
55.679,3.69,-14,-1.45
55.736,-2.39,-11.1,-2
55.793,-2.04,-8.9,-3.22
55.86,-1.45,0.59,-1.92
55.882,-0.9,-1.37,2.24
55.948,-5.22,-7.18,4.98
55.975,-2.51,-10.12,4.31
56.037,-0.67,-12.87,3.92
56.074,-0.04,-16.48,1.57
56.131,4.39,-13.61,4.63
56.183,5.77,-10.16,-0.94
56.241,0.39,-2.08,1.73
56.386,1.18,-14.87,6.9
56.437,6.08,-20.01,5.06
56.506,0.55,-16.91,-0.12
56.558,-1.41,-9.77,-2.04
56.61,-2.39,-9.96,-3.37
56.639,-1.88,0.9,-2.79
56.691,-0.16,-3.06,0.82
56.745,-4.9,-9.02,5.81
56.795,-3.73,-10.75,2.43
56.845,-0.31,-16.48,2.31
56.998,4.35,-8.04,-0.94
57.05,0.55,-2.63,0.55
57.097,0.2,-1.41,4.71
57.16,2.86,2.35,1.73
57.218,0.78,-17.77,1.41
57.269,3.92,-20.01,6.12
57.319,3.18,-15.57,0.27
57.352,-4.12,-10.79,-2.51
57.423,-1.18,-4.59,-4.47
57.476,-1.18,-0.94,-0.9
57.523,0.35,3.53,4.94
57.637,10.67,-20.01,-5.96
57.647,0.12,-14,0.47
57.663,0.24,-17.22,0.12
57.73,2.24,-15.22,-0.31
57.765,8,-10.55,4.71
57.814,4.08,-8.12,-1.53
57.862,-0.9,-2.35,3.26
57.919,0.71,0.55,4.31
57.968,-4.94,-6,-0.51
58.02,4.31,-20.01,8.94
58.079,6.04,-17.14,1.29
58.127,0,-13.85,-2.47
58.174,-1.73,-9.96,-0.39
58.247,-2.71,-2.35,-5.77
58.271,-0.47,-1.06,-1.57
58.321,-1.26,1.88,8.2
58.384,7.45,-10.63,-1.65
58.419,-1.26,-14.83,2.9
58.488,2.98,-13.42,0.67
58.542,4.94,-15.61,1.14
58.595,5.33,-9.18,1.73
58.651,1.49,-2.63,-1.96
58.68,-0.12,-1.14,5.53
58.743,-0.2,0.16,-0.43
58.798,-5.73,-13.93,-0.59
58.855,1.88,-20.01,12.28
58.921,7.26,-11.89,-0.75
58.945,-3.22,-10.71,-1.41
59.005,0.04,-9.61,-4.12
59.058,-1.73,0.31,-5.61
59.343,-1.02,-2.12,-0.98
59.367,1.57,-14.59,1.18
59.408,2.39,-8.79,-0.78
59.462,-0.08,-0.82,2.51
59.552,-0.16,-0.82,3.53
59.562,2.2,1.45,8.28
59.606,-0.08,-18.2,6
59.661,6.24,-20.01,3.57
59.72,3.65,-15.02,-1.73
59.751,-1.33,-13.96,0.51
59.823,-0.2,-5.53,-6.71
59.854,-2.24,1.33,0.31
59.911,-4.31,1.29,5.14
59.955,2.08,-7.81,4.47
60.005,-2.51,-9.49,4.08
60.065,1.26,-14.36,1.29
60.118,1.88,-19.3,1.14
60.187,7.14,-12.2,5.73
60.216,3.88,-8.32,-0.43
60.268,0,-0.39,3.92
60.309,-0.71,0.75,1.57
60.363,-3.22,-8.59,2.47
60.413,-2.04,-20.01,10.24
60.466,7.22,-16.28,0.94
60.515,-0.63,-10.36,-2
60.574,-3.53,-11.06,-1.57
60.625,-1.33,3.33,-3.53
60.674,-0.86,-2.24,1.88
60.731,-9.02,-3.1,14.36
60.801,3.26,-5.53,-2.16
60.83,3.84,-8.79,2.79
60.883,2.51,-16.08,3.57
60.943,2.59,-13.65,3.73
60.978,3.61,-6.83,0.2
61.032,1.02,-3.53,0.55
61.087,-1.02,-4.59,1.69
61.142,0.86,-6.63,2.28
61.191,2.67,-8.04,9.45
61.246,0.75,-19.34,10.12
61.285,1.77,-14.55,7.96
61.333,1.8,-11.3,7.22
61.387,-3.77,-8.83,2.12
61.479,-1.18,-1.33,0.63
61.49,0.78,-7.69,-2.82
61.536,-0.71,-7.53,-3.53
61.589,-1.33,-9.49,1.69
61.64,-0.63,-10.51,-5.26
61.697,2.82,-17.3,12
61.75,2.12,-11.1,2.98
61.805,0.78,-6.2,4.2
61.865,-0.16,-13.65,2.79
61.891,1.02,-5.37,2.16
61.965,1.37,-6.67,1.77
61.996,2.12,-8.9,2.63
62.045,0,-8.43,5.37
62.137,1.14,-11.1,3.18
62.143,2.43,-7.85,1.84
62.213,1.77,-8.98,3.14
62.256,1.8,-9.38,2.9
62.306,1.26,-9.02,2.2
62.36,0.94,-10.16,3.57
62.411,2.9,-10.08,4.94
62.463,1.61,-10.79,3.8
62.515,2.55,-8.47,3.57
62.569,1.1,-7.57,4.82
62.601,-1.18,-10.24,3.3
62.658,-0.94,-10.94,1.77
62.739,0.59,-9.14,2.04
62.774,-0.78,-10.63,1.33
62.831,0.04,-9.61,-0.35
62.898,-0.12,-9.41,0
62.929,-0.75,-9.85,-0.2
62.98,-0.12,-9.38,-1.18
63.03,0.2,-9.02,-1.49
63.081,0.59,-10.63,-2.08
63.129,0.08,-9.41,-2.55
63.179,-1.1,-11.41,2.08
63.212,0.51,-13.1,1.61
63.342,-0.55,-7.49,1.33
63.351,0.47,-8.04,3.02
63.376,1.22,-8.71,4
63.425,0.75,-9.53,2.75
63.479,0.63,-9.85,2.24
63.537,1.06,-9.53,2.24
63.589,0.94,-9.1,2.35
63.639,0.82,-9.38,2.24
63.675,1.29,-9.26,2.31
63.728,0.67,-9.53,2.75
63.802,0.04,-9.73,3.8
63.833,0.2,-9.53,3.14
63.888,0.9,-9.14,3.45
63.993,0.39,-9.61,2.67
64.002,0.47,-9.45,2.39
64.054,0.67,-9.1,2.75
64.103,0.31,-9.57,3.06
64.148,0.31,-9.61,3.1
