""
"""Time [sec]""",""" ACC X""","""ACC Y""","""ACC Z"""
"""271115.0""","""20.01""","""-17.42""","""20.01"""
"""271216.0""","""12.43""","""0.0""","""7.41"""
"""271317.0""","""2.63""","""-12.67""","""-2.28"""
"""271418.0""","""0.31""","""2.04""","""1.65"""
"""271519.0""","""20.01""","""-19.73""","""3.53"""
"""271620.0""","""15.22""","""-18.83""","""4.43"""
"""271721.0""","""-8.0""","""9.77""","""-0.35"""
"""271822.0""","""20.01""","""-11.81""","""-6.12"""
"""271923.0""","""3.88""","""0.35""","""5.45"""
"""272024.0""","""1.14""","""-11.65""","""-0.24"""
"""272125.0""","""1.37""","""2.51""","""0.86"""
"""272226.0""","""20.01""","""-20.01""","""7.69"""
"""272327.0""","""10.47""","""-18.08""","""5.37"""
"""272428.0""","""-4.47""","""8.63""","""-0.59"""
"""272529.0""","""20.01""","""-16.44""","""-20.01"""
"""272630.0""","""4.67""","""-1.92""","""6.0"""
"""272731.0""","""3.3""","""-15.97""","""0.2"""
"""272832.0""","""1.73""","""1.96""","""-0.16"""
"""272933.0""","""20.01""","""-18.51""","""1.65"""
"""273034.0""","""10.98""","""-16.16""","""6.71"""
"""273135.0""","""-6.59""","""6.35""","""-2.0"""
"""273236.0""","""16.71""","""11.26""","""-6.79"""
"""273337.0""","""0.31""","""-6.08""","""10.47"""
"""273438.0""","""4.04""","""-12.04""","""-1.45"""
"""273539.0""","""4.75""","""8.36""","""-5.02"""
"""273640.0""","""20.01""","""-20.01""","""-9.81"""
"""273741.0""","""8.9""","""-12.04""","""2.55"""
"""273842.0""","""-4.12""","""2.86""","""-1.65"""
"""273943.0""","""7.96""","""5.14""","""0.55"""
"""274044.0""","""0.51""","""-3.18""","""2.86"""
"""274145.0""","""4.63""","""-15.49""","""2.47"""
"""274246.0""","""-1.57""","""4.51""","""-2.12"""
"""274347.0""","""20.01""","""-20.01""","""-3.26"""
"""274448.0""","""5.45""","""-13.93""","""4.31"""
"""274549.0""","""-2.86""","""6.86""","""-1.96"""
"""274650.0""","""20.01""","""18.12""","""-20.01"""
"""274751.0""","""-3.8""","""-9.14""","""19.81"""
"""274852.0""","""5.18""","""-8.39""","""2.47"""
"""274953.0""","""1.06""","""8.24""","""-8.79"""
"""275054.0""","""5.88""","""20.01""","""-6.12"""
"""275155.0""","""-12.47""","""-20.01""","""20.01"""
"""275256.0""","""0.86""","""-20.01""","""17.22"""
"""275357.0""","""-0.35""","""8.47""","""0.94"""
"""275458.0""","""5.26""","""1.1""","""-15.85"""
"""275559.0""","""-12.79""","""-5.69""","""6.43"""
"""275660.0""","""-11.06""","""0.47""","""3.84"""
"""275761.0""","""-20.01""","""-20.01""","""20.01"""
"""275862.0""","""14.47""","""-8.12""","""12.08"""
"""275963.0""","""-4.71""","""7.45""","""11.38"""
"""276064.0""","""-5.92""","""3.84""","""-4.82"""
"""276165.0""","""-8.24""","""20.01""","""-13.93"""
"""276266.0""","""-8.36""","""-20.01""","""-3.1"""
"""276367.0""","""-5.61""","""0.82""","""-5.77"""
"""276468.0""","""-20.01""","""-20.01""","""20.01"""
"""276569.0""","""1.73""","""-18.36""","""0.39"""
"""276670.0""","""-12.67""","""-8.71""","""-16.48"""
"""276771.0""","""-0.75""","""1.53""","""-0.63"""
"""276872.0""","""-3.96""","""-1.18""","""1.77"""
"""276973.0""","""13.18""","""-7.85""","""-19.5"""
"""277074.0""","""-1.84""","""-0.2""","""-2.43"""
"""277175.0""","""-0.59""","""-0.98""","""-3.02"""
"""277276.0""","""5.1""","""-18.16""","""-0.43"""
"""277377.0""","""8.59""","""-13.22""","""-1.33"""
"""277478.0""","""-0.78""","""3.06""","""-1.02"""
"""277579.0""","""-9.26""","""-20.01""","""14.4"""
"""277680.0""","""17.61""","""-20.01""","""20.01"""
"""277781.0""","""1.65""","""-10.67""","""5.88"""
"""277882.0""","""5.3""","""3.49""","""-1.26"""
"""277983.0""","""2.08""","""18.04""","""-20.01"""
"""278084.0""","""20.01""","""-18.04""","""10.94"""
"""278185.0""","""-7.61""","""-2.71""","""15.97"""
"""278286.0""","""-0.47""","""3.57""","""-1.41"""
"""278387.0""","""18.63""","""-15.61""","""-8.04"""
"""278488.0""","""4.55""","""-0.2""","""-3.26"""
"""278589.0""","""-6.51""","""-7.26""","""-1.02"""
"""278690.0""","""17.97""","""20.01""","""15.26"""
"""278791.0""","""4.67""","""-3.8""","""-3.18"""
"""278892.0""","""-10.0""","""5.33""","""1.77"""
"""278993.0""","""14.2""","""17.38""","""1.84"""
"""279094.0""","""14.51""","""0.08""","""1.73"""
"""279195.0""","""10.32""","""-6.28""","""-8.51"""
"""279296.0""","""3.88""","""-5.73""","""0.55"""
"""279397.0""","""9.77""","""-3.73""","""-10.75"""
"""279498.0""","""12.59""","""-14.4""","""-12.08"""
"""279599.0""","""-2.86""","""-9.49""","""-1.53"""
"""279700.0""","""2.08""","""8.43""","""8.36"""
"""279801.0""","""10.55""","""-1.65""","""-20.01"""
"""279902.0""","""4.47""","""-5.69""","""7.26"""
"""280003.0""","""1.37""","""4.04""","""-2.2"""
"""280104.0""","""7.85""","""-2.28""","""-5.14"""
"""280205.0""","""12.75""","""-7.41""","""-4.35"""
"""280306.0""","""4.31""","""-12.04""","""-0.27"""
"""280407.0""","""-5.53""","""5.02""","""0.04"""
"""280508.0""","""5.02""","""-19.97""","""3.96"""
"""280609.0""","""13.3""","""-6.94""","""-5.57"""
"""280710.0""","""4.9""","""1.73""","""-3.88"""
"""280811.0""","""3.88""","""0.2""","""-5.73"""
"""280912.0""","""20.01""","""-16.0""","""-10.2"""
"""281013.0""","""10.79""","""-9.41""","""-0.71"""
"""281114.0""","""-1.29""","""0.55""","""-1.84"""
"""281215.0""","""14.0""","""0.71""","""1.57"""
"""281316.0""","""11.34""","""-11.53""","""-20.01"""
"""281417.0""","""9.02""","""-2.0""","""-3.8"""
"""281518.0""","""9.61""","""-5.96""","""-3.18"""
"""281619.0""","""7.1""","""-4.55""","""0.71"""
"""281720.0""","""14.98""","""-5.1""","""-5.92"""
"""281821.0""","""12.55""","""-1.49""","""-1.84"""
"""281922.0""","""3.57""","""-1.06""","""0.98"""
"""282023.0""","""7.61""","""-0.78""","""3.1"""
"""282124.0""","""10.79""","""1.02""","""1.14"""
"""282225.0""","""9.53""","""-0.51""","""-5.3"""
"""282326.0""","""9.85""","""1.92""","""-0.27"""
"""282427.0""","""11.02""","""2.12""","""-2.59"""
"""282528.0""","""9.1""","""-4.39""","""-0.86"""
"""282629.0""","""13.1""","""-3.06""","""-1.06"""
"""282730.0""","""12.59""","""2.2""","""-0.24"""
"""282831.0""","""14.32""","""-3.18""","""0.82"""
"""282932.0""","""3.96""","""-0.51""","""-1.53"""
"""283033.0""","""7.65""","""0.71""","""2.2"""
"""283134.0""","""12.43""","""-1.73""","""1.53"""
"""283235.0""","""12.2""","""-3.69""","""1.53"""
"""283336.0""","""5.45""","""2.86""","""1.06"""
"""283437.0""","""15.3""","""-0.12""","""-0.04"""
"""283538.0""","""7.81""","""0.0""","""-0.75"""
"""283639.0""","""9.92""","""-2.98""","""-0.75"""
